PLOSPaperID,curr_date,RoundID,ReviewerLLM
pone.0224900,2019-08-25,pone.0224900.r001,False
pone.0224906,2020-01-10,pone.0224906.r001,False
pone.0224912,2019-11-16,pone.0224912.r001,False
pone.0224923,2019-09-23,pone.0224923.r001,False
pone.0224926,2019-07-15,pone.0224926.r001,True
pone.0224927,2019-08-28,pone.0224927.r001,False
pone.0224928,2019-06-28,pone.0224928.r001,True
pone.0224931,2019-09-25,pone.0224931.r001,False
pone.0224932,2019-10-16,pone.0224932.r001,False
pone.0224933,2019-09-19,pone.0224933.r001,False
pone.0224941,2019-08-08,pone.0224941.r001,False
pone.0224945,2019-08-07,pone.0224945.r001,True
pone.0224947,2019-08-21,pone.0224947.r001,False
pone.0224948,2019-09-03,pone.0224948.r001,False
pone.0224951,2019-08-13,pone.0224951.r001,False
pone.0224956,2020-04-07,pone.0224956.r001,False
pone.0224963,2019-09-02,pone.0224963.r001,True
pone.0224965,2019-09-10,pone.0224965.r001,False
pone.0224984,2019-08-27,pone.0224984.r001,False
pone.0224985,2019-08-21,pone.0224985.r001,True
pone.0224989,2019-06-27,pone.0224989.r001,False
pone.0224999,2019-10-01,pone.0224999.r001,False
pone.0225007,2019-08-22,pone.0225007.r001,True
pone.0225008,2019-09-06,pone.0225008.r001,False
pone.0225011,2019-09-19,pone.0225011.r001,True
pone.0225018,2020-01-20,pone.0225018.r001,False
pone.0225021,2019-11-11,pone.0225021.r001,False
pone.0225022,2019-12-02,pone.0225022.r001,False
pone.0225023,2019-12-16,pone.0225023.r001,False
pone.0225046,2019-09-26,pone.0225046.r001,False
pone.0225055,2019-09-04,pone.0225055.r001,False
pone.0225057,2019-09-17,pone.0225057.r001,False
pone.0225064,2019-08-12,pone.0225064.r001,False
pone.0225070,2019-08-06,pone.0225070.r001,False
pone.0225075,2019-08-23,pone.0225075.r001,True
pone.0225077,2019-07-24,pone.0225077.r001,False
pone.0225082,2019-06-27,pone.0225082.r001,False
pone.0225084,2020-01-07,pone.0225084.r001,False
pone.0225088,2019-08-14,pone.0225088.r001,True
pone.0225089,2019-07-25,pone.0225089.r001,False
pone.0225090,2019-08-06,pone.0225090.r001,False
pone.0225096,2019-09-05,pone.0225096.r001,False
pone.0225113,2019-09-26,pone.0225113.r001,False
pone.0225123,2019-10-10,pone.0225123.r001,False
pone.0225124,2019-08-08,pone.0225124.r001,True
pone.0225125,2019-07-23,pone.0225125.r001,False
pone.0225133,2019-09-17,pone.0225133.r001,False
pone.0225135,2019-09-04,pone.0225135.r001,False
pone.0225148,2019-09-10,pone.0225148.r001,True
pone.0225149,2019-07-27,pone.0225149.r001,False
pone.0225151,2019-08-07,pone.0225151.r002,True
pone.0225157,2019-12-12,pone.0225157.r001,False
pone.0225172,2019-09-05,pone.0225172.r001,True
pone.0225174,2019-10-09,pone.0225174.r001,False
pone.0225177,2019-09-28,pone.0225177.r001,False
pone.0225185,2019-09-17,pone.0225185.r001,True
pone.0225197,2019-07-17,pone.0225197.r001,False
pone.0225198,2019-08-15,pone.0225198.r001,True
pone.0225200,2019-08-11,pone.0225200.r001,True
pone.0225201,2019-09-04,pone.0225201.r001,False
pone.0225204,2019-09-23,pone.0225204.r001,True
pone.0225211,2019-07-03,pone.0225211.r001,False
pone.0225212,2019-08-20,pone.0225212.r001,False
pone.0225216,2019-09-19,pone.0225216.r001,False
pone.0225217,2019-10-16,pone.0225217.r001,False
pone.0225220,2019-08-30,pone.0225220.r001,False
pone.0225222,2019-09-05,pone.0225222.r001,False
pone.0225224,2019-10-02,pone.0225224.r001,False
pone.0225225,2019-08-21,pone.0225225.r001,True
pone.0225228,2019-09-05,pone.0225228.r001,False
pone.0225229,2019-07-12,pone.0225229.r001,False
pone.0225230,2019-07-31,pone.0225230.r001,False
pone.0225244,2019-09-17,pone.0225244.r001,False
pone.0225246,2019-08-01,pone.0225246.r001,False
pone.0225255,2019-08-16,pone.0225255.r001,False
pone.0225256,2019-09-03,pone.0225256.r001,False
pone.0225268,2019-08-29,pone.0225268.r001,False
pone.0225270,2019-07-31,pone.0225270.r001,False
pone.0225271,2019-09-10,pone.0225271.r001,False
pone.0225275,2019-10-11,pone.0225275.r001,False
pone.0225283,2019-08-08,pone.0225283.r001,False
pone.0225285,2019-08-29,pone.0225285.r001,False
pone.0225287,2019-08-13,pone.0225287.r001,False
pone.0225316,2019-08-21,pone.0225316.r001,False
pone.0225321,2019-09-10,pone.0225321.r001,False
pone.0225335,2019-09-09,pone.0225335.r001,False
pone.0225336,2019-09-25,pone.0225336.r001,False
pone.0225337,2019-10-30,pone.0225337.r001,False
pone.0225338,2019-09-05,pone.0225338.r001,False
pone.0225340,2019-09-05,pone.0225340.r001,False
pone.0225344,2019-07-02,pone.0225344.r001,False
pone.0225346,2019-08-10,pone.0225346.r001,False
pone.0225352,2020-01-07,pone.0225352.r001,False
pone.0225353,2019-12-10,pone.0225353.r001,True
pone.0225357,2020-01-07,pone.0225357.r001,False
pone.0225358,2020-03-16,pone.0225358.r001,True
pone.0225376,2019-09-20,pone.0225376.r001,False
pone.0225377,2019-08-20,pone.0225377.r001,True
pone.0225379,2019-09-06,pone.0225379.r001,True
pone.0225384,2019-08-07,pone.0225384.r001,False
pone.0225385,2019-07-22,pone.0225385.r001,False
pone.0225395,2019-09-09,pone.0225395.r001,False
pone.0225414,2019-08-28,pone.0225414.r001,False
pone.0225416,2019-09-09,pone.0225416.r001,False
pone.0225417,2019-08-20,pone.0225417.r001,False
pone.0225424,2019-09-09,pone.0225424.r001,False
pone.0225427,2019-09-11,pone.0225427.r001,True
pone.0225439,2019-09-10,pone.0225439.r001,True
pone.0225441,2019-10-10,pone.0225441.r001,True
pone.0225447,2019-08-21,pone.0225447.r001,False
pone.0225448,2019-09-03,pone.0225448.r001,False
pone.0225450,2019-08-30,pone.0225450.r001,True
pone.0225455,2019-09-20,pone.0225455.r001,False
pone.0225480,2019-08-21,pone.0225480.r001,False
pone.0225485,2020-01-14,pone.0225485.r001,False
pone.0225488,2020-01-03,pone.0225488.r001,True
pone.0225496,2019-10-22,pone.0225496.r001,True
pone.0225498,2019-10-15,pone.0225498.r001,False
pone.0225506,2019-10-10,pone.0225506.r001,False
pone.0225530,2019-11-07,pone.0225530.r003,True
pone.0225532,2019-10-10,pone.0225532.r001,False
pone.0225535,2019-08-06,pone.0225535.r001,False
pone.0225556,2019-07-16,pone.0225556.r001,False
pone.0225560,2019-12-09,pone.0225560.r001,False
pone.0225566,2019-09-17,pone.0225566.r001,False
pone.0225585,2019-10-24,pone.0225585.r001,False
pone.0225586,2019-08-22,pone.0225586.r001,False
pone.0225592,2019-08-12,pone.0225592.r002,False
pone.0225597,2019-10-29,pone.0225597.r001,False
pone.0225603,2019-07-25,pone.0225603.r001,False
pone.0225605,2019-08-21,pone.0225605.r001,False
pone.0225607,2019-08-21,pone.0225607.r001,True
pone.0225612,2019-09-17,pone.0225612.r001,False
pone.0225615,2020-04-28,pone.0225615.r001,False
pone.0225623,2019-09-10,pone.0225623.r001,False
pone.0225641,2019-10-14,pone.0225641.r001,False
pone.0225645,2019-10-03,pone.0225645.r001,False
pone.0225652,2019-09-23,pone.0225652.r003,False
pone.0225654,2019-08-29,pone.0225654.r001,True
pone.0225656,2019-10-17,pone.0225656.r001,False
pone.0225660,2019-09-27,pone.0225660.r001,False
pone.0225665,2019-08-29,pone.0225665.r001,False
pone.0225667,2019-09-12,pone.0225667.r001,False
pone.0225668,2019-09-19,pone.0225668.r001,False
pone.0225669,2019-08-25,pone.0225669.r001,True
pone.0225670,2019-09-04,pone.0225670.r001,False
pone.0225672,2019-09-10,pone.0225672.r001,False
pone.0225677,2020-01-14,pone.0225677.r001,False
pone.0225682,2019-10-24,pone.0225682.r001,False
pone.0225684,2019-10-09,pone.0225684.r002,False
pone.0225691,2019-09-27,pone.0225691.r001,False
pone.0225693,2019-10-15,pone.0225693.r001,False
pone.0225704,2019-09-26,pone.0225704.r001,False
pone.0225717,2019-07-09,pone.0225717.r001,False
pone.0225722,2019-09-16,pone.0225722.r001,False
pone.0225723,2019-10-07,pone.0225723.r001,True
pone.0225726,2019-10-01,pone.0225726.r001,False
pone.0225731,2019-09-02,pone.0225731.r001,False
pone.0225732,2019-08-22,pone.0225732.r001,False
pone.0225734,2019-09-13,pone.0225734.r001,False
pone.0225735,2019-08-21,pone.0225735.r001,False
pone.0225738,2019-08-28,pone.0225738.r001,False
pone.0225739,2019-08-07,pone.0225739.r001,True
pone.0225740,2019-08-29,pone.0225740.r001,False
pone.0225743,2019-09-13,pone.0225743.r001,False
pone.0225754,2019-09-24,pone.0225754.r001,False
pone.0225761,2019-07-31,pone.0225761.r001,False
pone.0225762,2019-10-11,pone.0225762.r001,False
pone.0225765,2019-09-18,pone.0225765.r001,True
pone.0225773,2019-10-21,pone.0225773.r001,False
pone.0225776,2019-10-21,pone.0225776.r001,True
pone.0225777,2019-09-25,pone.0225777.r001,False
pone.0225785,2019-08-09,pone.0225785.r001,False
pone.0225787,2019-07-05,pone.0225787.r001,False
pone.0225788,2019-08-11,pone.0225788.r001,False
pone.0225794,2019-09-12,pone.0225794.r001,False
pone.0225795,2019-09-12,pone.0225795.r001,False
pone.0225802,2019-08-23,pone.0225802.r001,False
pone.0225805,2019-09-11,pone.0225805.r001,False
pone.0225806,2019-09-20,pone.0225806.r001,False
pone.0225807,2020-01-08,pone.0225807.r001,False
pone.0225812,2019-10-10,pone.0225812.r001,False
pone.0225823,2019-11-14,pone.0225823.r001,True
pone.0225848,2019-08-12,pone.0225848.r001,False
pone.0225851,2019-10-08,pone.0225851.r001,True
pone.0225854,2019-09-12,pone.0225854.r001,False
pone.0225858,2019-07-27,pone.0225858.r001,False
pone.0225863,2019-09-23,pone.0225863.r001,False
pone.0225873,2019-12-30,pone.0225873.r001,False
pone.0225882,2019-11-05,pone.0225882.r001,False
pone.0225883,2019-07-26,pone.0225883.r001,False
pone.0225886,2019-10-31,pone.0225886.r001,False
pone.0225894,2019-10-17,pone.0225894.r001,False
pone.0225907,2019-09-18,pone.0225907.r001,True
pone.0225908,2019-08-29,pone.0225908.r001,True
pone.0225909,2019-09-12,pone.0225909.r001,False
pone.0225910,2019-09-03,pone.0225910.r001,False
pone.0225912,2019-08-14,pone.0225912.r001,False
pone.0225914,2020-01-06,pone.0225914.r001,False
pone.0225915,2019-12-19,pone.0225915.r001,False
pone.0225922,2019-12-18,pone.0225922.r001,False
pone.0225925,2019-09-10,pone.0225925.r001,False
pone.0225926,2019-10-07,pone.0225926.r001,False
pone.0225934,2019-07-12,pone.0225934.r001,False
pone.0225954,2019-10-16,pone.0225954.r001,False
pone.0225958,2019-09-30,pone.0225958.r001,False
pone.0225959,2019-11-01,pone.0225959.r001,False
pone.0225969,2019-09-02,pone.0225969.r001,True
pone.0225979,2019-10-22,pone.0225979.r001,False
pone.0225980,2019-10-18,pone.0225980.r001,True
pone.0225981,2019-09-12,pone.0225981.r001,False
pone.0226037,2019-10-07,pone.0226037.r002,False
pone.0226048,2019-09-25,pone.0226048.r001,True
pone.0226049,2019-12-27,pone.0226049.r001,False
pone.0226052,2020-01-30,pone.0226052.r001,False
pone.0226055,2019-12-17,pone.0226055.r001,False
pone.0226056,2020-04-02,pone.0226056.r003,False
pone.0226066,2019-08-29,pone.0226066.r001,False
pone.0226068,2019-08-08,pone.0226068.r001,False
pone.0226074,2019-09-20,pone.0226074.r001,True
pone.0226081,2019-09-09,pone.0226081.r001,True
pone.0226082,2019-10-09,pone.0226082.r001,False
pone.0226085,2019-09-25,pone.0226085.r001,False
pone.0226086,2019-09-12,pone.0226086.r001,False
pone.0226098,2019-11-01,pone.0226098.r001,False
pone.0226118,2019-10-31,pone.0226118.r001,False
pone.0226122,2020-03-16,pone.0226122.r001,False
pone.0226127,2019-11-03,pone.0226127.r001,False
pone.0226133,2019-11-21,pone.0226133.r001,False
pone.0226138,2019-11-21,pone.0226138.r003,False
pone.0226151,2019-10-28,pone.0226151.r001,False
pone.0226154,2019-08-30,pone.0226154.r001,False
pone.0226156,2019-09-27,pone.0226156.r001,False
pone.0226158,2019-09-10,pone.0226158.r001,False
pone.0226161,2019-06-17,pone.0226161.r001,True
pone.0226162,2019-08-08,pone.0226162.r001,False
pone.0226169,2019-09-16,pone.0226169.r001,False
pone.0226173,2020-01-02,pone.0226173.r001,False
pone.0226176,2019-10-04,pone.0226176.r001,False
pone.0226177,2019-11-22,pone.0226177.r001,True
pone.0226199,2019-09-18,pone.0226199.r001,False
pone.0226211,2019-08-14,pone.0226211.r001,False
pone.0226216,2019-11-11,pone.0226216.r001,False
pone.0226219,2019-10-07,pone.0226219.r001,False
pone.0226220,2019-09-26,pone.0226220.r001,False
pone.0226224,2019-09-03,pone.0226224.r002,False
pone.0226228,2019-09-02,pone.0226228.r001,False
pone.0226231,2019-09-05,pone.0226231.r001,False
pone.0226233,2020-01-13,pone.0226233.r001,False
pone.0226243,2019-09-26,pone.0226243.r001,False
pone.0226252,2019-11-05,pone.0226252.r003,False
pone.0226253,2019-09-03,pone.0226253.r001,False
pone.0226260,2019-11-25,pone.0226260.r003,False
pone.0226263,2019-08-30,pone.0226263.r001,False
pone.0226276,2019-09-25,pone.0226276.r001,False
pone.0226277,2019-09-24,pone.0226277.r001,False
pone.0226278,2019-10-11,pone.0226278.r001,False
pone.0226279,2019-11-25,pone.0226279.r003,False
pone.0226280,2019-08-12,pone.0226280.r001,False
pone.0226281,2019-09-02,pone.0226281.r001,False
pone.0226282,2019-11-14,pone.0226282.r001,True
pone.0226283,2019-11-25,pone.0226283.r003,False
pone.0226285,2019-10-29,pone.0226285.r001,False
pone.0226286,2019-09-24,pone.0226286.r001,False
pone.0226289,2019-11-06,pone.0226289.r001,True
pone.0226295,2019-09-02,pone.0226295.r001,False
pone.0226299,2019-09-20,pone.0226299.r001,False
pone.0226304,2019-09-25,pone.0226304.r001,False
pone.0226307,2019-09-24,pone.0226307.r001,False
pone.0226308,2019-08-23,pone.0226308.r001,False
pone.0226311,2020-01-07,pone.0226311.r001,False
pone.0226312,2020-01-22,pone.0226312.r001,True
pone.0226339,2019-08-12,pone.0226339.r001,False
pone.0226358,2019-07-31,pone.0226358.r001,False
pone.0226361,2019-08-23,pone.0226361.r001,False
pone.0226369,2019-09-16,pone.0226369.r001,False
pone.0226378,2019-09-20,pone.0226378.r001,False
pone.0226382,2019-11-07,pone.0226382.r001,False
pone.0226388,2019-10-29,pone.0226388.r001,False
pone.0226404,2019-09-09,pone.0226404.r001,False
pone.0226405,2019-10-30,pone.0226405.r001,False
pone.0226422,2019-10-09,pone.0226422.r001,False
pone.0226426,2019-10-29,pone.0226426.r001,False
pone.0226427,2019-09-30,pone.0226427.r001,False
pone.0226428,2019-09-26,pone.0226428.r001,False
pone.0226435,2019-10-10,pone.0226435.r001,False
pone.0226436,2019-10-04,pone.0226436.r001,False
pone.0226440,2019-09-18,pone.0226440.r001,False
pone.0226442,2019-09-30,pone.0226442.r001,False
pone.0226448,2020-01-02,pone.0226448.r001,False
pone.0226450,2020-02-04,pone.0226450.r001,False
pone.0226452,2019-12-27,pone.0226452.r001,False
pone.0226453,2020-03-27,pone.0226453.r003,False
pone.0226461,2020-02-13,pone.0226461.r001,True
pone.0226467,2020-01-14,pone.0226467.r001,False
pone.0226472,2019-12-24,pone.0226472.r001,False
pone.0226474,2019-10-16,pone.0226474.r001,False
pone.0226480,2019-12-02,pone.0226480.r001,True
pone.0226496,2019-10-03,pone.0226496.r001,False
pone.0226504,2019-12-02,pone.0226504.r001,False
pone.0226508,2019-09-27,pone.0226508.r001,True
pone.0226509,2019-11-15,pone.0226509.r003,False
pone.0226514,2019-09-26,pone.0226514.r001,True
pone.0226515,2019-12-02,pone.0226515.r001,True
pone.0226518,2019-10-23,pone.0226518.r001,False
pone.0226521,2019-10-01,pone.0226521.r001,False
pone.0226524,2019-09-30,pone.0226524.r002,False
pone.0226526,2019-09-03,pone.0226526.r001,True
pone.0226527,2019-07-29,pone.0226527.r001,False
pone.0226528,2019-09-16,pone.0226528.r001,True
pone.0226532,2020-02-27,pone.0226532.r001,False
pone.0226537,2020-01-27,pone.0226537.r001,False
pone.0226547,2019-09-18,pone.0226547.r001,False
pone.0226548,2019-09-03,pone.0226548.r002,True
pone.0226551,2019-11-13,pone.0226551.r001,True
pone.0226557,2019-10-25,pone.0226557.r001,True
pone.0226575,2019-09-10,pone.0226575.r001,False
pone.0226581,2019-10-03,pone.0226581.r001,False
pone.0226598,2019-07-05,pone.0226598.r001,False
pone.0226616,2019-08-21,pone.0226616.r001,False
pone.0226625,2019-08-10,pone.0226625.r001,False
pone.0226627,2019-09-13,pone.0226627.r001,True
pone.0226630,2019-10-28,pone.0226630.r001,False
pone.0226632,2019-09-03,pone.0226632.r001,False
pone.0226633,2019-07-23,pone.0226633.r001,False
pone.0226634,2019-06-21,pone.0226634.r001,True
pone.0226645,2019-08-06,pone.0226645.r001,True
pone.0226647,2019-08-28,pone.0226647.r001,False
pone.0226648,2019-12-04,pone.0226648.r003,True
pone.0226657,2020-01-09,pone.0226657.r001,False
pone.0226661,2020-01-27,pone.0226661.r001,True
pone.0226666,2019-10-17,pone.0226666.r002,False
pone.0226674,2019-11-01,pone.0226674.r001,False
pone.0226677,2019-10-17,pone.0226677.r001,False
pone.0226685,2019-07-25,pone.0226685.r001,False
pone.0226691,2019-08-01,pone.0226691.r001,False
pone.0226707,2019-12-05,pone.0226707.r003,False
pone.0226708,2019-11-04,pone.0226708.r003,True
pone.0226709,2019-09-18,pone.0226709.r001,False
pone.0226710,2019-10-18,pone.0226710.r002,True
pone.0226711,2019-09-10,pone.0226711.r001,False
pone.0226717,2019-11-06,pone.0226717.r001,False
pone.0226720,2019-10-07,pone.0226720.r001,False
pone.0226722,2020-02-13,pone.0226722.r001,False
pone.0226732,2019-10-25,pone.0226732.r001,False
pone.0226737,2019-08-09,pone.0226737.r001,False
pone.0226747,2019-10-15,pone.0226747.r001,False
pone.0226754,2019-08-14,pone.0226754.r001,True
pone.0226761,2019-10-16,pone.0226761.r001,True
pone.0226762,2019-08-01,pone.0226762.r001,False
pone.0226769,2019-09-04,pone.0226769.r001,True
pone.0226774,2019-10-30,pone.0226774.r001,False
pone.0226777,2019-09-12,pone.0226777.r001,False
pone.0226780,2019-12-06,pone.0226780.r003,True
pone.0226784,2019-10-23,pone.0226784.r001,False
pone.0226789,2020-01-03,pone.0226789.r001,False
pone.0226790,2020-01-27,pone.0226790.r001,False
pone.0226792,2020-01-10,pone.0226792.r001,False
pone.0226809,2019-09-05,pone.0226809.r001,False
pone.0226828,2019-09-26,pone.0226828.r001,False
pone.0226829,2019-10-01,pone.0226829.r001,False
pone.0226832,2019-09-23,pone.0226832.r003,False
pone.0226833,2019-08-15,pone.0226833.r001,False
pone.0226842,2019-09-09,pone.0226842.r001,False
pone.0226843,2019-11-06,pone.0226843.r001,False
pone.0226857,2019-09-20,pone.0226857.r001,False
pone.0226858,2020-02-04,pone.0226858.r001,False
pone.0226860,2019-12-20,pone.0226860.r001,False
pone.0226861,2020-02-24,pone.0226861.r001,False
pone.0226863,2020-01-02,pone.0226863.r001,False
pone.0226865,2019-09-09,pone.0226865.r001,False
pone.0226869,2019-10-15,pone.0226869.r001,False
pone.0226871,2019-10-11,pone.0226871.r001,False
pone.0226875,2019-11-06,pone.0226875.r001,True
pone.0226885,2019-10-18,pone.0226885.r001,False
pone.0226904,2019-10-08,pone.0226904.r001,False
pone.0226906,2019-11-29,pone.0226906.r001,False
pone.0226908,2019-10-09,pone.0226908.r001,False
pone.0226909,2019-08-09,pone.0226909.r001,False
pone.0226911,2019-08-30,pone.0226911.r001,False
pone.0226917,2019-09-02,pone.0226917.r001,False
pone.0226921,2019-09-24,pone.0226921.r001,False
pone.0226925,2019-09-26,pone.0226925.r001,True
pone.0226927,2019-09-02,pone.0226927.r001,False
pone.0226934,2020-02-13,pone.0226934.r001,False
pone.0226936,2019-12-11,pone.0226936.r001,False
pone.0226954,2019-07-24,pone.0226954.r001,False
pone.0226955,2019-11-06,pone.0226955.r001,False
pone.0226956,2019-10-09,pone.0226956.r001,False
pone.0226960,2019-08-06,pone.0226960.r001,False
pone.0226962,2019-09-24,pone.0226962.r001,False
pone.0226985,2019-11-25,pone.0226985.r001,True
pone.0226986,2019-12-04,pone.0226986.r001,False
pone.0226988,2019-11-13,pone.0226988.r001,False
pone.0226996,2019-10-10,pone.0226996.r001,False
pone.0226999,2019-08-13,pone.0226999.r001,False
pone.0227001,2019-10-29,pone.0227001.r001,True
pone.0227002,2019-11-18,pone.0227002.r001,True
pone.0227010,2019-10-30,pone.0227010.r001,False
pone.0227019,2019-10-18,pone.0227019.r001,False
pone.0227022,2019-11-15,pone.0227022.r001,False
pone.0227026,2019-09-03,pone.0227026.r001,False
pone.0227027,2019-08-23,pone.0227027.r001,True
pone.0227031,2019-12-03,pone.0227031.r001,False
pone.0227033,2019-11-25,pone.0227033.r001,False
