pmid,pmc,publisher-id,doi,File,medline,manuscript,art-access-id,publisher-manuscript,other
39641916,PMC11770154,241597,10.2337/dc24-1597,PMC011xxxxxx/PMC11770154.xml,,,,,
39699995,PMC11770157,241474,10.2337/dc24-1474,PMC011xxxxxx/PMC11770157.xml,,,,,
39688288,PMC11770159,242100,10.2337/dc24-2100,PMC011xxxxxx/PMC11770159.xml,,,,,
39680474,PMC11770166,241593,10.2337/dc24-1593,PMC011xxxxxx/PMC11770166.xml,,,,,
39841965,PMC11770170,i240046,10.2337/dci24-0046,PMC011xxxxxx/PMC11770170.xml,,,,,
39878488,PMC11776493,EHP13705,10.1289/EHP13705,PMC011xxxxxx/PMC11776493.xml,,,,,
39878487,PMC11776498,EHP12331,10.1289/EHP12331,PMC011xxxxxx/PMC11776498.xml,,,,,
39883532,PMC11781560,EHP14456,10.1289/EHP14456,PMC011xxxxxx/PMC11781560.xml,,,,,
39883533,PMC11781562,EHP14236,10.1289/EHP14236,PMC011xxxxxx/PMC11781562.xml,,,,,
39886984,PMC11783688,EHP14888,10.1289/EHP14888,PMC011xxxxxx/PMC11783688.xml,,,,,
,PMC11789627,,10.1101/gad.352503.124,PMC011xxxxxx/PMC11789627.xml,8711660,,,,
39899356,PMC11790013,EHP15389,10.1289/EHP15389,PMC011xxxxxx/PMC11790013.xml,,,,,
39899355,PMC11790014,EHP14398,10.1289/EHP14398,PMC011xxxxxx/PMC11790014.xml,,,,,
39903554,PMC11793160,EHP16766,10.1289/EHP16766,PMC011xxxxxx/PMC11793160.xml,,,,,
39903555,PMC11793161,EHP14776,10.1289/EHP14776,PMC011xxxxxx/PMC11793161.xml,,,,,
39903556,PMC11793162,EHP14502,10.1289/EHP14502,PMC011xxxxxx/PMC11793162.xml,,,,,
39727416,PMC11796365,mbio.03576-24,10.1128/mbio.03576-24,PMC011xxxxxx/PMC11796365.xml,,,,,
39913177,PMC11801431,EHP15226,10.1289/EHP15226,PMC011xxxxxx/PMC11801431.xml,,,,,
39705402,PMC11809303,E24-08-0337,10.1091/mbc.E24-08-0337,PMC011xxxxxx/PMC11809303.xml,,,,,
39745872,PMC11809304,E24-08-0376,10.1091/mbc.E24-08-0376,PMC011xxxxxx/PMC11809304.xml,,,,,
39718770,PMC11809305,E24-06-0245,10.1091/mbc.E24-06-0245,PMC011xxxxxx/PMC11809305.xml,,,,,
39718769,PMC11809306,E24-08-0364,10.1091/mbc.E24-08-0364,PMC011xxxxxx/PMC11809306.xml,,,,,
39661468,PMC11809307,E24-04-0147,10.1091/mbc.E24-04-0147,PMC011xxxxxx/PMC11809307.xml,,,,,
39705374,PMC11809308,E24-01-0002,10.1091/mbc.E24-01-0002,PMC011xxxxxx/PMC11809308.xml,,,,,
39705380,PMC11809309,E24-07-0294,10.1091/mbc.E24-07-0294,PMC011xxxxxx/PMC11809309.xml,,,,,
39661459,PMC11809310,E24-08-0351,10.1091/mbc.E24-08-0351,PMC011xxxxxx/PMC11809310.xml,,,,,
39873662,PMC11809311,E23-08-0312,10.1091/mbc.E23-08-0312,PMC011xxxxxx/PMC11809311.xml,,,,,
39705375,PMC11809312,E24-04-0186,10.1091/mbc.E24-04-0186,PMC011xxxxxx/PMC11809312.xml,,,,,
39745864,PMC11809313,E24-10-0456,10.1091/mbc.E24-10-0456,PMC011xxxxxx/PMC11809313.xml,,,,,
39705398,PMC11809314,E24-08-0348,10.1091/mbc.E24-08-0348,PMC011xxxxxx/PMC11809314.xml,,,,,
39661467,PMC11809315,E24-01-0028,10.1091/mbc.E24-01-0028,PMC011xxxxxx/PMC11809315.xml,,,,,
39718773,PMC11809316,E24-03-0101,10.1091/mbc.E24-03-0101,PMC011xxxxxx/PMC11809316.xml,,,,,
39705378,PMC11809317,E23-07-0268,10.1091/mbc.E23-07-0268,PMC011xxxxxx/PMC11809317.xml,,,,,
39819892,PMC11809722,MDC-D-24-00077,10.1097/MLR.0000000000002115,PMC011xxxxxx/PMC11809722.xml,,,00004,,
39772857,PMC11812406,mra.00976-24,10.1128/mra.00976-24,PMC011xxxxxx/PMC11812406.xml,,,,,
,PMC11825395,DS240012,10.2337/ds24-0012,PMC011xxxxxx/PMC11825395.xml,,,,,
,PMC11825404,DS240006,10.2337/ds24-0006,PMC011xxxxxx/PMC11825404.xml,,,,,
,PMC11825406,DSi240014,10.2337/dsi24-0014,PMC011xxxxxx/PMC11825406.xml,,,,,
39937568,PMC11826042,CCE-D-24-00411,10.1097/CCE.0000000000001209,PMC011xxxxxx/PMC11826042.xml,,,00011,,
39958845,PMC11828430,547734,10.1364/BOE.547734,PMC011xxxxxx/PMC11828430.xml,,,,,
39958839,PMC11828431,547855,10.1364/BOE.547855,PMC011xxxxxx/PMC11828431.xml,,,,,
39958848,PMC11828433,545245,10.1364/BOE.545245,PMC011xxxxxx/PMC11828433.xml,,,,,
39958864,PMC11828434,546367,10.1364/BOE.546367,PMC011xxxxxx/PMC11828434.xml,,,,,
39958858,PMC11828435,534396,10.1364/BOE.534396,PMC011xxxxxx/PMC11828435.xml,,,,,
39958862,PMC11828436,545146,10.1364/BOE.545146,PMC011xxxxxx/PMC11828436.xml,,,,,
39958850,PMC11828437,544231,10.1364/BOE.544231,PMC011xxxxxx/PMC11828437.xml,,,,,
39958851,PMC11828438,547943,10.1364/BOE.547943,PMC011xxxxxx/PMC11828438.xml,,,,,
39958843,PMC11828439,542078,10.1364/BOE.542078,PMC011xxxxxx/PMC11828439.xml,,,,,
39958849,PMC11828440,542362,10.1364/BOE.542362,PMC011xxxxxx/PMC11828440.xml,,,,,
39958866,PMC11828441,540622,10.1364/BOE.540622,PMC011xxxxxx/PMC11828441.xml,,,,,
39958855,PMC11828442,553735,10.1364/BOE.553735,PMC011xxxxxx/PMC11828442.xml,,,,,
39958852,PMC11828443,546968,10.1364/BOE.546968,PMC011xxxxxx/PMC11828443.xml,,,,,
39958841,PMC11828444,545534,10.1364/BOE.545534,PMC011xxxxxx/PMC11828444.xml,,,,,
39958863,PMC11828445,547033,10.1364/BOE.547033,PMC011xxxxxx/PMC11828445.xml,,,,,
39958836,PMC11828446,541315,10.1364/BOE.541315,PMC011xxxxxx/PMC11828446.xml,,,,,
39958847,PMC11828447,546884,10.1364/BOE.546884,PMC011xxxxxx/PMC11828447.xml,,,,,
39958842,PMC11828448,541239,10.1364/BOE.541239,PMC011xxxxxx/PMC11828448.xml,,,,,
39958861,PMC11828449,547944,10.1364/BOE.547944,PMC011xxxxxx/PMC11828449.xml,,,,,
39958860,PMC11828450,547794,10.1364/BOE.547794,PMC011xxxxxx/PMC11828450.xml,,,,,
39958869,PMC11828451,549790,10.1364/BOE.549790,PMC011xxxxxx/PMC11828451.xml,,,,,
39958844,PMC11828452,542436,10.1364/BOE.542436,PMC011xxxxxx/PMC11828452.xml,,,,,
39958867,PMC11828453,546888,10.1364/BOE.546888,PMC011xxxxxx/PMC11828453.xml,,,,,
39958838,PMC11828454,545258,10.1364/BOE.545258,PMC011xxxxxx/PMC11828454.xml,,,,,
39958853,PMC11828455,545723,10.1364/BOE.545723,PMC011xxxxxx/PMC11828455.xml,,,,,
39958840,PMC11828456,540583,10.1364/BOE.540583,PMC011xxxxxx/PMC11828456.xml,,,,,
39958846,PMC11828457,537654,10.1364/BOE.537654,PMC011xxxxxx/PMC11828457.xml,,,,,
39958859,PMC11828458,541820,10.1364/BOE.541820,PMC011xxxxxx/PMC11828458.xml,,,,,
39958857,PMC11828459,543308,10.1364/BOE.543308,PMC011xxxxxx/PMC11828459.xml,,,,,
39958835,PMC11828461,549160,10.1364/BOE.549160,PMC011xxxxxx/PMC11828461.xml,,,,,
39958865,PMC11828462,551625,10.1364/BOE.551625,PMC011xxxxxx/PMC11828462.xml,,,,,
39958837,PMC11828463,549260,10.1364/BOE.549260,PMC011xxxxxx/PMC11828463.xml,,,,,
39958868,PMC11828464,543908,10.1364/BOE.543908,PMC011xxxxxx/PMC11828464.xml,,,,,
39320924,PMC11842600,240533,10.2337/db24-0533,PMC011xxxxxx/PMC11842600.xml,,,,,
39602451,PMC11842602,240641,10.2337/db24-0641,PMC011xxxxxx/PMC11842602.xml,,,,,
39715591,PMC11842606,240816,10.2337/db24-0816,PMC011xxxxxx/PMC11842606.xml,,,,,
39715581,PMC11842608,240483,10.2337/db24-0483,PMC011xxxxxx/PMC11842608.xml,,,,,
,PMC11865957,,10.1021/acsomega.5c00321,PMC011xxxxxx/PMC11865957.xml,,,,,
39977641,PMC11870280,i240080,10.2337/dci24-0080,PMC011xxxxxx/PMC11870280.xml,,,,,
39977636,PMC11870282,242242,10.2337/dc24-2242,PMC011xxxxxx/PMC11870282.xml,,,,,
39746160,PMC11870288,241833,10.2337/dc24-1833,PMC011xxxxxx/PMC11870288.xml,,,,,
39641970,PMC11870290,241832,10.2337/dc24-1832,PMC011xxxxxx/PMC11870290.xml,,,,,
39746157,PMC11870291,241773,10.2337/dc24-1773,PMC011xxxxxx/PMC11870291.xml,,,,,
39977627,PMC11870292,241546,10.2337/dc24-1546,PMC011xxxxxx/PMC11870292.xml,,,,,
39808530,PMC11870298,i240072,10.2337/dci24-0072,PMC011xxxxxx/PMC11870298.xml,,,,,
39779213,PMC11874990,RA,10.1261/rna.080304.124,PMC011xxxxxx/PMC11874990.xml,9509184,,,,
40041203,PMC11878993,EE-D-24-00101,10.1097/EE9.0000000000000368,PMC011xxxxxx/PMC11878993.xml,,,00006,,
39029102,PMC11881070,050527,10.5014/ajot.2024.050527,PMC011xxxxxx/PMC11881070.xml,,,,,
39531037,PMC11888842,MDC-D-24-00023,10.1097/MLR.0000000000002087,PMC011xxxxxx/PMC11888842.xml,,,00003,,
39932273,PMC11898738,mbio.03609-24,10.1128/mbio.03609-24,PMC011xxxxxx/PMC11898738.xml,,,,,
39058584,PMC11902603,HEP-24-0867,10.1097/HEP.0000000000001027,PMC011xxxxxx/PMC11902603.xml,,,00023,,
31003234,PMC11906117,,10.1038/s41390-019-0405-9,PMC011xxxxxx/PMC11906117.xml,,NIHMS1526943,,,
39992132,PMC11915792,msystems.01616-24,10.1128/msystems.01616-24,PMC011xxxxxx/PMC11915792.xml,,,,,
,PMC11919340,547262,10.1364/BOE.547262,PMC011xxxxxx/PMC11919340.xml,,,,,
,PMC11919342,554668,10.1364/BOE.554668,PMC011xxxxxx/PMC11919342.xml,,,,,
,PMC11919344,549695,10.1364/BOE.549695,PMC011xxxxxx/PMC11919344.xml,,,,,
,PMC11919345,553545,10.1364/BOE.553545,PMC011xxxxxx/PMC11919345.xml,,,,,
,PMC11919346,546147,10.1364/BOE.546147,PMC011xxxxxx/PMC11919346.xml,,,,,
,PMC11919347,551192,10.1364/BOE.551192,PMC011xxxxxx/PMC11919347.xml,,,,,
,PMC11919348,549870,10.1364/BOE.549870,PMC011xxxxxx/PMC11919348.xml,,,,,
,PMC11919349,549693,10.1364/BOE.549693,PMC011xxxxxx/PMC11919349.xml,,,,,
,PMC11919351,549594,10.1364/BOE.549594,PMC011xxxxxx/PMC11919351.xml,,,,,
,PMC11919352,542471,10.1364/BOE.542471,PMC011xxxxxx/PMC11919352.xml,,,,,
,PMC11919353,551255,10.1364/BOE.551255,PMC011xxxxxx/PMC11919353.xml,,,,,
,PMC11919354,547292,10.1364/BOE.547292,PMC011xxxxxx/PMC11919354.xml,,,,,
,PMC11919355,545628,10.1364/BOE.545628,PMC011xxxxxx/PMC11919355.xml,,,,,
,PMC11919356,545842,10.1364/BOE.545842,PMC011xxxxxx/PMC11919356.xml,,,,,
,PMC11919358,555014,10.1364/BOE.555014,PMC011xxxxxx/PMC11919358.xml,,,,,
,PMC11919359,559056,10.1364/BOE.559056,PMC011xxxxxx/PMC11919359.xml,,,,,
,PMC11919360,553671,10.1364/BOE.553671,PMC011xxxxxx/PMC11919360.xml,,,,,
,PMC11919361,555679,10.1364/BOE.555679,PMC011xxxxxx/PMC11919361.xml,,,,,
,PMC11919362,553982,10.1364/BOE.553982,PMC011xxxxxx/PMC11919362.xml,,,,,
,PMC11919363,550033,10.1364/BOE.550033,PMC011xxxxxx/PMC11919363.xml,,,,,
,PMC11919365,553461,10.1364/BOE.553461,PMC011xxxxxx/PMC11919365.xml,,,,,
,PMC11919366,549909,10.1364/BOE.549909,PMC011xxxxxx/PMC11919366.xml,,,,,
,PMC11919367,559672,10.1364/BOE.559672,PMC011xxxxxx/PMC11919367.xml,,,,,
39774670,PMC11926268,240930,10.2337/db24-0930,PMC011xxxxxx/PMC11926268.xml,,,,,
39821270,PMC11926269,240571,10.2337/db24-0571,PMC011xxxxxx/PMC11926269.xml,,,,,
39787442,PMC11926271,240289,10.2337/db24-0289,PMC011xxxxxx/PMC11926271.xml,,,,,
39854216,PMC11926272,240675,10.2337/db24-0675,PMC011xxxxxx/PMC11926272.xml,,,,,
39854218,PMC11926273,240701,10.2337/db24-0701,PMC011xxxxxx/PMC11926273.xml,,,,,
39441964,PMC11926274,240119,10.2337/db24-0119,PMC011xxxxxx/PMC11926274.xml,,,,,
39808439,PMC11926276,240419,10.2337/db24-0419,PMC011xxxxxx/PMC11926276.xml,,,,,
39752561,PMC11926280,240553,10.2337/db24-0553,PMC011xxxxxx/PMC11926280.xml,,,,,
39887349,PMC11932804,dc242026,10.2337/dc24-2026,PMC011xxxxxx/PMC11932804.xml,,,,,
40117467,PMC11932805,dc242133,10.2337/dc24-2133,PMC011xxxxxx/PMC11932805.xml,,,,,
40117471,PMC11932808,dc242720,10.2337/dc24-2720,PMC011xxxxxx/PMC11932808.xml,,,,,
39854362,PMC11932813,dc242171,10.2337/dc24-2171,PMC011xxxxxx/PMC11932813.xml,,,,,
39903487,PMC11932814,dc242376,10.2337/dc24-2376,PMC011xxxxxx/PMC11932814.xml,,,,,
39932735,PMC11932817,dc242258,10.2337/dc24-2258,PMC011xxxxxx/PMC11932817.xml,,,,,
39965057,PMC11932819,dc242483,10.2337/dc24-2483,PMC011xxxxxx/PMC11932819.xml,,,,,
39913634,PMC11932820,dc242110,10.2337/dc24-2110,PMC011xxxxxx/PMC11932820.xml,,,,,
39928851,PMC11932822,dc242259,10.2337/dc24-2259,PMC011xxxxxx/PMC11932822.xml,,,,,
39927881,PMC11970602,JH-D-24-00717,10.1097/HJH.0000000000003948,PMC011xxxxxx/PMC11970602.xml,,,00005,,
40053668,PMC11974520,CBE.24-09-0229,10.1187/cbe.24-09-0229,PMC011xxxxxx/PMC11974520.xml,,,,,
39808719,PMC11974521,CBE.24-07-0175,10.1187/cbe.24-07-0175,PMC011xxxxxx/PMC11974521.xml,,,,,
39705679,PMC11974522,CBE.24-05-0156,10.1187/cbe.24-05-0156,PMC011xxxxxx/PMC11974522.xml,,,,,
39813308,PMC11974523,CBE.24-04-0124,10.1187/cbe.24-04-0124,PMC011xxxxxx/PMC11974523.xml,,,,,
39879126,PMC11974524,CBE.24-01-0025,10.1187/cbe.24-01-0025,PMC011xxxxxx/PMC11974524.xml,,,,,
39746189,PMC11974525,CBE.24-02-0078,10.1187/cbe.24-02-0078,PMC011xxxxxx/PMC11974525.xml,,,,,
39705684,PMC11974526,CBE.24-02-0042,10.1187/cbe.24-02-0042,PMC011xxxxxx/PMC11974526.xml,,,,,
39813307,PMC11974527,CBE.24-02-0091,10.1187/cbe.24-02-0091,PMC011xxxxxx/PMC11974527.xml,,,,,
39705682,PMC11974528,CBE.24-05-0151,10.1187/cbe.24-05-0151,PMC011xxxxxx/PMC11974528.xml,,,,,
39982982,PMC11974529,CBE.24-07-0176,10.1187/cbe.24-07-0176,PMC011xxxxxx/PMC11974529.xml,,,,,
39705681,PMC11974530,CBE.24-08-0209,10.1187/cbe.24-08-0209,PMC011xxxxxx/PMC11974530.xml,,,,,
39808720,PMC11974531,CBE.24-07-0198,10.1187/cbe.24-07-0198,PMC011xxxxxx/PMC11974531.xml,,,,,
39705680,PMC11974532,CBE.24-01-0017,10.1187/cbe.24-01-0017,PMC011xxxxxx/PMC11974532.xml,,,,,
39928722,PMC11974533,CBE.25-01-0009,10.1187/cbe.25-01-0009,PMC011xxxxxx/PMC11974533.xml,,,,,
39705683,PMC11974534,CBE.24-06-0167,10.1187/cbe.24-06-0167,PMC011xxxxxx/PMC11974534.xml,,,,,
40053669,PMC11974535,CBE.24-07-0185,10.1187/cbe.24-07-0185,PMC011xxxxxx/PMC11974535.xml,,,,,
39813306,PMC11974536,CBE.24-08-0211,10.1187/cbe.24-08-0211,PMC011xxxxxx/PMC11974536.xml,,,,,
39879127,PMC11974537,CBE.24-01-0016,10.1187/cbe.24-01-0016,PMC011xxxxxx/PMC11974537.xml,,,,,
39913783,PMC11974538,CBE.24-04-0128,10.1187/cbe.24-04-0128,PMC011xxxxxx/PMC11974538.xml,,,,,
39705685,PMC11974539,CBE.24-01-0033,10.1187/cbe.24-01-0033,PMC011xxxxxx/PMC11974539.xml,,,,,
39836930,PMC11974540,CBE.24-02-0071,10.1187/cbe.24-02-0071,PMC011xxxxxx/PMC11974540.xml,,,,,
39841558,PMC11974947,E24-12-0565,10.1091/mbc.E24-12-0565,PMC011xxxxxx/PMC11974947.xml,,,,,
39841552,PMC11974948,E24-10-0438,10.1091/mbc.E24-10-0438,PMC011xxxxxx/PMC11974948.xml,,,,,
39913302,PMC11974949,E24-11-0494,10.1091/mbc.E24-11-0494,PMC011xxxxxx/PMC11974949.xml,,,,,
39785685,PMC11974950,E24-11-0503,10.1091/mbc.E24-11-0503,PMC011xxxxxx/PMC11974950.xml,,,,,
39841559,PMC11974951,E24-10-0452,10.1091/mbc.E24-10-0452,PMC011xxxxxx/PMC11974951.xml,,,,,
39841565,PMC11974952,E24-11-0513,10.1091/mbc.E24-11-0513,PMC011xxxxxx/PMC11974952.xml,,,,,
39705376,PMC11974953,E24-05-0232,10.1091/mbc.E24-05-0232,PMC011xxxxxx/PMC11974953.xml,,,,,
39841550,PMC11974954,E24-10-0437,10.1091/mbc.E24-10-0437,PMC011xxxxxx/PMC11974954.xml,,,,,
39878653,PMC11974955,E23-06-0220,10.1091/mbc.E23-06-0220,PMC011xxxxxx/PMC11974955.xml,,,,,
39785704,PMC11974956,E24-10-0461,10.1091/mbc.E24-10-0461,PMC011xxxxxx/PMC11974956.xml,,,,,
39878649,PMC11974957,E24-12-0574,10.1091/mbc.E24-12-0574,PMC011xxxxxx/PMC11974957.xml,,,,,
39785820,PMC11974958,E24-04-0198,10.1091/mbc.E24-04-0198,PMC011xxxxxx/PMC11974958.xml,,,,,
39785673,PMC11974959,E24-10-0455,10.1091/mbc.E24-10-0455,PMC011xxxxxx/PMC11974959.xml,,,,,
39878648,PMC11974960,E24-11-0521,10.1091/mbc.E24-11-0521,PMC011xxxxxx/PMC11974960.xml,,,,,
39813085,PMC11974961,E24-09-0400,10.1091/mbc.E24-09-0400,PMC011xxxxxx/PMC11974961.xml,,,,,
39878652,PMC11974962,E24-09-0391,10.1091/mbc.E24-09-0391,PMC011xxxxxx/PMC11974962.xml,,,,,
39878654,PMC11974963,E24-11-0512,10.1091/mbc.E24-11-0512,PMC011xxxxxx/PMC11974963.xml,,,,,
39841544,PMC11974964,E24-07-0303,10.1091/mbc.E24-07-0303,PMC011xxxxxx/PMC11974964.xml,,,,,
39913301,PMC11974965,E24-09-0416,10.1091/mbc.E24-09-0416,PMC011xxxxxx/PMC11974965.xml,,,,,
39813093,PMC11974966,E24-08-0375,10.1091/mbc.E24-08-0375,PMC011xxxxxx/PMC11974966.xml,,,,,
39813084,PMC11974967,E24-10-0441,10.1091/mbc.E24-10-0441,PMC011xxxxxx/PMC11974967.xml,,,,,
39785844,PMC11974968,E24-06-0267,10.1091/mbc.E24-06-0267,PMC011xxxxxx/PMC11974968.xml,,,,,
40053831,PMC11980914,EHP16725,10.1289/EHP16725,PMC011xxxxxx/PMC11980914.xml,,,,,
40073302,PMC11980915,EHP16851,10.1289/EHP16851,PMC011xxxxxx/PMC11980915.xml,,,,,
40043234,PMC11980916,EHP14711,10.1289/EHP14711,PMC011xxxxxx/PMC11980916.xml,,,,,
40062929,PMC11980917,EHP17049,10.1289/EHP17049,PMC011xxxxxx/PMC11980917.xml,,,,,
40032488,PMC11980918,EHP14704,10.1289/EHP14704,PMC011xxxxxx/PMC11980918.xml,,,,,
40036665,PMC11980919,EHP15046,10.1289/EHP15046,PMC011xxxxxx/PMC11980919.xml,,,,,
40042913,PMC11980920,EHP15472,10.1289/EHP15472,PMC011xxxxxx/PMC11980920.xml,,,,,
40207298,PMC11981423,EE-D-24-00123,10.1097/EE9.0000000000000379,PMC011xxxxxx/PMC11981423.xml,,,00014,,
40013824,PMC11984214,mra.00903-24,10.1128/mra.00903-24,PMC011xxxxxx/PMC11984214.xml,,,,,
31390205,PMC11995371,,10.1021/acs.jcim.9b00416,PMC011xxxxxx/PMC11995371.xml,,,,,
