pmid,pmc,doi,manuscript,File,pii,publisher-id,coden,art-access-id,other,sici,publisher-manuscript
24614199,PMC4006284,10.1038/labinvest.2014.42,NIHMS557447,PMC004xxxxxx/PMC4006284.xml,,,,,,,
24526006,PMC4006288,10.1038/jp.2014.13,NIHMS553846,PMC004xxxxxx/PMC4006288.xml,,,,,,,
24614197,PMC4006302,10.1038/labinvest.2014.43,NIHMS556887,PMC004xxxxxx/PMC4006302.xml,,,,,,,
24161934,PMC4006312,10.1038/ncb2861,NIHMS525959,PMC004xxxxxx/PMC4006312.xml,,,,,,,
24172684,PMC4006322,10.1038/ki.2013.433,NIHMS525948,PMC004xxxxxx/PMC4006322.xml,,,,,,,
24609361,PMC4006364,10.1038/nchembio.1475,NIHMS560850,PMC004xxxxxx/PMC4006364.xml,,,,,,,
24795544,PMC4006391,10.1021/ct4010273,,PMC004xxxxxx/PMC4006391.xml,,,,,,,
24579725,PMC4006396,10.1021/cb500078u,,PMC004xxxxxx/PMC4006396.xml,,,,,,,
24803861,PMC4006398,10.1021/ct400995c,,PMC004xxxxxx/PMC4006398.xml,,,,,,,
24799746,PMC4006401,10.3138/ptc.66.2.GEE,,PMC004xxxxxx/PMC4006401.xml,,ptc.66.2.GEE,,,,,
,PMC4006402,10.3138/ptc.66.2.GEF,,PMC004xxxxxx/PMC4006402.xml,,ptc.66.2.GEF,,,,,
24795493,PMC4006446,10.1021/om401074a,,PMC004xxxxxx/PMC4006446.xml,,,,,,,
24803717,PMC4006606,10.1021/om500156q,,PMC004xxxxxx/PMC4006606.xml,,,,,,,
21909101,PMC4006694,10.1038/nmeth.1703,,PMC004xxxxxx/PMC4006694.xml,,BFnmeth1703,,,,,
23588304,PMC4006820,10.1038/clpt.2013.80,CAMS3422,PMC004xxxxxx/PMC4006820.xml,,,,,,,
24640988,PMC4006885,10.1021/ac500447w,,PMC004xxxxxx/PMC4006885.xml,,,,,,,
24717439,PMC4007023,10.1038/nature13231,NIHMS572808,PMC004xxxxxx/PMC4007023.xml,,,,,,,
24659047,PMC4007025,10.1007/s12010-014-0856-8,,PMC004xxxxxx/PMC4007025.xml,,856,,,,,
24352064,PMC4007151,10.1038/ncomms3969,NIHMS541957,PMC004xxxxxx/PMC4007151.xml,,,,,,,
24732331,PMC4007285,10.1038/jid.2013.514,NIHMS544616,PMC004xxxxxx/PMC4007285.xml,,,,,,,
24646800,PMC4007286,10.1038/jid.2013.470,NIHMS537838,PMC004xxxxxx/PMC4007286.xml,,,,,,,
24682118,PMC4007344,10.1038/ki.2013.435,NIHMS529113,PMC004xxxxxx/PMC4007344.xml,,,,,,,
24311480,PMC4007365,10.1002/oby.20661,NIHMS535630,PMC004xxxxxx/PMC4007365.xml,,,,,,,
24174404,PMC4007379,10.1002/oby.20659,NIHMS534848,PMC004xxxxxx/PMC4007379.xml,,,,,,,
24186143,PMC4007414,10.1038/modpathol.2013.185,NIHMS515755,PMC004xxxxxx/PMC4007414.xml,,,,,,,
24668816,PMC4007446,10.1074/jbc.M114.560094,,PMC004xxxxxx/PMC4007446.xml,,M114.560094,,,,,
24682151,PMC4007533,10.1093/gbe/evu057,,PMC004xxxxxx/PMC4007533.xml,,evu057,,,,,
24610837,PMC4007545,10.1093/gbe/evu051,,PMC004xxxxxx/PMC4007545.xml,,evu051,,,,,
,PMC4007554,10.1093/gbe/evu080,,PMC004xxxxxx/PMC4007554.xml,,evu080,,,,,
24812530,PMC4007565,10.4137/CMRH.S13110,,PMC004xxxxxx/PMC4007565.xml,,cmrh-8-2014-001,,,,,
24812531,PMC4007566,10.4137/CMRH.S13461,,PMC004xxxxxx/PMC4007566.xml,,cmrh-8-2014-005,,,,,
24812532,PMC4007567,10.4137/CMRH.S14036,,PMC004xxxxxx/PMC4007567.xml,,cmrh-8-2014-015,,,,,
24726345,PMC4007595,10.1016/j.tree.2014.03.002,,PMC004xxxxxx/PMC4007595.xml,,S0169-5347(14)00060-3,,,,,
,PMC4007616,10.1182/blood-2014-03-564831,,PMC004xxxxxx/PMC4007616.xml,,2014/564831,,,,,
,PMC4007617,10.1182/blood-2014-03-563767,,PMC004xxxxxx/PMC4007617.xml,,2014/563767,,,,,
,PMC4007618,10.1182/blood-2014-03-564971,,PMC004xxxxxx/PMC4007618.xml,,2014/564971,,,,,
24770583,PMC4007632,10.1038/ncomms4695,EMS57522,PMC004xxxxxx/PMC4007632.xml,,,,,,,
24702583,PMC4007977,10.1021/bi500228h,,PMC004xxxxxx/PMC4007977.xml,,,,,,,
24697546,PMC4007978,10.1021/bi500264p,,PMC004xxxxxx/PMC4007978.xml,,,,,,,
24735378,PMC4007979,10.1021/bi4016692,,PMC004xxxxxx/PMC4007979.xml,,,,,,,
24713062,PMC4007980,10.1021/bi401679y,,PMC004xxxxxx/PMC4007980.xml,,,,,,,
24697516,PMC4007981,10.1021/bi4017268,,PMC004xxxxxx/PMC4007981.xml,,,,,,,
24702481,PMC4007982,10.1021/jp5013297,,PMC004xxxxxx/PMC4007982.xml,,,,,,,
24392666,PMC4007983,10.1021/ac403185a,,PMC004xxxxxx/PMC4007983.xml,,,,,,,
24697545,PMC4007984,10.1021/la500560w,,PMC004xxxxxx/PMC4007984.xml,,,,,,,
24843419,PMC4008002,10.1111/j.2040-1124.2010.00043.x,,PMC004xxxxxx/PMC4008002.xml,,JDI43,,,,,
24843420,PMC4008003,10.1111/j.2040-1124.2010.00021.x,,PMC004xxxxxx/PMC4008003.xml,,JDI21,,,,,
24843421,PMC4008004,10.1111/j.2040-1124.2010.00037.x,,PMC004xxxxxx/PMC4008004.xml,,JDI37,,,,,
24843422,PMC4008005,10.1111/j.2040-1124.2010.00026.x,,PMC004xxxxxx/PMC4008005.xml,,JDI26,,,,,
24843423,PMC4008006,10.1111/j.2040-1124.2010.00023.x,,PMC004xxxxxx/PMC4008006.xml,,JDI23,,,,,
24843424,PMC4008007,10.1111/j.2040-1124.2010.00025.x,,PMC004xxxxxx/PMC4008007.xml,,JDI25,,,,,
24843425,PMC4008008,10.1111/j.2040-1124.2010.00040.x,,PMC004xxxxxx/PMC4008008.xml,,JDI40,,,,,
24843455,PMC4008009,10.1111/j.2040-1124.2010.00063.x,,PMC004xxxxxx/PMC4008009.xml,,JDI63,,,,,
24843456,PMC4008010,10.1111/j.2040-1124.2010.00072.x,,PMC004xxxxxx/PMC4008010.xml,,JDI72,,,,,
24843457,PMC4008011,10.1111/j.2040-1124.2010.00070.x,,PMC004xxxxxx/PMC4008011.xml,,JDI70,,,,,
24843458,PMC4008012,10.1111/j.2040-1124.2010.00083.x,,PMC004xxxxxx/PMC4008012.xml,,JDI83,,,,,
24843459,PMC4008013,10.1111/j.2040-1124.2010.00069.x,,PMC004xxxxxx/PMC4008013.xml,,JDI69,,,,,
24843460,PMC4008014,10.1111/j.2040-1124.2010.00068.x,,PMC004xxxxxx/PMC4008014.xml,,JDI68,,,,,
24843461,PMC4008015,10.1111/j.2040-1124.2010.00065.x,,PMC004xxxxxx/PMC4008015.xml,,JDI65,,,,,
24843462,PMC4008016,10.1111/j.2040-1124.2010.00064.x,,PMC004xxxxxx/PMC4008016.xml,,JDI64,,,,,
24843463,PMC4008017,10.1111/j.2040-1124.2010.00062.x,,PMC004xxxxxx/PMC4008017.xml,,JDI62,,,,,
24843464,PMC4008018,10.1111/j.2040-1124.2010.00066.x,,PMC004xxxxxx/PMC4008018.xml,,JDI66,,,,,
,PMC4008019,10.1111/j.2040-1124.2010.00092.x,,PMC004xxxxxx/PMC4008019.xml,,JDI92,,,,,
24843412,PMC4008020,10.1111/j.2040-1124.2010.00018.x,,PMC004xxxxxx/PMC4008020.xml,,JDI18,,,,,
24843413,PMC4008021,10.1111/j.2040-1124.2010.00013.x,,PMC004xxxxxx/PMC4008021.xml,,JDI13,,,,,
24843414,PMC4008022,10.1111/j.2040-1124.2010.00012.x,,PMC004xxxxxx/PMC4008022.xml,,JDI12,,,,,
24843415,PMC4008023,10.1111/j.2040-1124.2010.00017.x,,PMC004xxxxxx/PMC4008023.xml,,JDI17,,,,,
24843416,PMC4008024,10.1111/j.2040-1124.2010.00015.x,,PMC004xxxxxx/PMC4008024.xml,,JDI15,,,,,
24843417,PMC4008025,10.1111/j.2040-1124.2010.00016.x,,PMC004xxxxxx/PMC4008025.xml,,JDI16,,,,,
24843418,PMC4008026,10.1111/j.2040-1124.2010.00020.x,,PMC004xxxxxx/PMC4008026.xml,,JDI20,,,,,
22102619,PMC4008326,10.1002/pbc.23417,,PMC004xxxxxx/PMC4008326.xml,,PBC23417,,,,,
24413699,PMC4008330,10.1038/nn.3622,NIHMS560007,PMC004xxxxxx/PMC4008330.xml,,,,,,,
24658141,PMC4008384,10.1038/nmeth.2886,EMS57097,PMC004xxxxxx/PMC4008384.xml,,,,,,,
24826241,PMC4008404,10.1155/2012/308580,,PMC004xxxxxx/PMC4008404.xml,,,,,,,
24826285,PMC4008439,10.1155/2013/407935,,PMC004xxxxxx/PMC4008439.xml,,,,,,,
24808936,PMC4008518,10.1021/jp5019636,,PMC004xxxxxx/PMC4008518.xml,,,,,,,
24639405,PMC4008637,10.1002/oby.20673,NIHMS545773,PMC004xxxxxx/PMC4008637.xml,,,,,,,
24534281,PMC4008647,10.1016/j.fertnstert.2014.01.017,,PMC004xxxxxx/PMC4008647.xml,S0015-0282(14)00048-X,,,,,,
24633408,PMC4008650,10.1038/nmeth.2888,NIHMS569390,PMC004xxxxxx/PMC4008650.xml,,,,,,,
24493150,PMC4008658,10.1002/oby.20714,NIHMS562136,PMC004xxxxxx/PMC4008658.xml,,,,,,,
24196483,PMC4008663,10.1038/ki.2013.422,NIHMS527372,PMC004xxxxxx/PMC4008663.xml,,,,,,,
24747399,PMC4008667,10.1038/nature13189,NIHMS571148,PMC004xxxxxx/PMC4008667.xml,,,,,,,
24257693,PMC4008668,10.1038/ki.2013.456,NIHMS534088,PMC004xxxxxx/PMC4008668.xml,,,,,,,
24415721,PMC4008669,10.1002/oby.20691,NIHMS555028,PMC004xxxxxx/PMC4008669.xml,,,,,,,
24681694,PMC4008671,10.1038/nmeth.2899,NIHMS572811,PMC004xxxxxx/PMC4008671.xml,,,,,,,
24519988,PMC4008675,10.1002/oby.20702,NIHMS555400,PMC004xxxxxx/PMC4008675.xml,,,,,,,
24376252,PMC4008693,10.1002/oby.20684,NIHMS551087,PMC004xxxxxx/PMC4008693.xml,,,,,,,
24347344,PMC4008703,10.1002/oby.20683,NIHMS549278,PMC004xxxxxx/PMC4008703.xml,,,,,,,
24705551,PMC4008708,10.1038/ncb2934,NIHMS566966,PMC004xxxxxx/PMC4008708.xml,,,,,,,
24470352,PMC4008712,10.1002/oby.20711,NIHMS559785,PMC004xxxxxx/PMC4008712.xml,,,,,,,
24318934,PMC4008720,10.1002/oby.20678,NIHMS546479,PMC004xxxxxx/PMC4008720.xml,,,,,,,
,PMC4008867,10.3390/s041000156,,PMC004xxxxxx/PMC4008867.xml,,sensors-04-00156,,,,,
,PMC4008868,10.3390/s041000163,,PMC004xxxxxx/PMC4008868.xml,,sensors-04-00163,,,,,
,PMC4008870,10.3390/s041100170,,PMC004xxxxxx/PMC4008870.xml,,sensors-04-00170,,,,,
,PMC4008871,10.3390/s041100181,,PMC004xxxxxx/PMC4008871.xml,,sensors-04-00181,,,,,
,PMC4008872,10.3390/s040900136,,PMC004xxxxxx/PMC4008872.xml,,sensors-04-00136,,,,,
,PMC4008873,10.3390/s040900147,,PMC004xxxxxx/PMC4008873.xml,,sensors-04-00147,,,,,
,PMC4008874,10.3390/s030100001,,PMC004xxxxxx/PMC4008874.xml,,sensors-03-00001,,,,,
,PMC4008875,10.3390/s030100011,,PMC004xxxxxx/PMC4008875.xml,,sensors-03-00011,,,,,
24116661,PMC4009007,10.1111/bph.12443,,PMC004xxxxxx/PMC4009007.xml,,,,,,,
24705553,PMC4009068,10.1038/ncb2935,EMS57022,PMC004xxxxxx/PMC4009068.xml,,,,,,,
24834355,PMC4009303,10.1155/2014/751469,,PMC004xxxxxx/PMC4009303.xml,,,,,,,
24508599,PMC4009354,10.1053/j.gastro.2014.02.001,,PMC004xxxxxx/PMC4009354.xml,,S0016-5085(14)00154-1,,,,,
24186207,PMC4009392,10.1038/onc.2013.463,NIHMS550270,PMC004xxxxxx/PMC4009392.xml,,,,,,,
24186205,PMC4009393,10.1038/onc.2013.461,NIHMS550262,PMC004xxxxxx/PMC4009393.xml,,,,,,,
24799871,PMC4009564,,,PMC004xxxxxx/PMC4009564.xml,,ijrm-12-131,,,,,
24317040,PMC4009731,10.1038/ni.2784,NIHMS539024,PMC004xxxxxx/PMC4009731.xml,,,,,,,
24153185,PMC4009947,10.1038/nature12649,NIHMS524700,PMC004xxxxxx/PMC4009947.xml,,,,,,,
24829832,PMC4010025,10.1155/2013/863620,,PMC004xxxxxx/PMC4010025.xml,,,,,,,
24076764,PMC4010126,10.1038/nmeth.2658,NIHMS521579,PMC004xxxxxx/PMC4010126.xml,,,,,,,
24531420,PMC4010127,10.1038/nmeth.2845,NIHMS559290,PMC004xxxxxx/PMC4010127.xml,,,,,,,
24712327,PMC4010256,10.1021/bi5001728,,PMC004xxxxxx/PMC4010256.xml,,,,,,,
24697349,PMC4010257,10.1021/bi500182x,,PMC004xxxxxx/PMC4010257.xml,,,,,,,
24735218,PMC4010258,10.1021/bi500266x,,PMC004xxxxxx/PMC4010258.xml,,,,,,,
24678795,PMC4010260,10.1021/bi401724r,,PMC004xxxxxx/PMC4010260.xml,,,,,,,
24697329,PMC4010280,10.1021/bi500349e,,PMC004xxxxxx/PMC4010280.xml,,,,,,,
24621378,PMC4010282,10.1021/bi500168u,,PMC004xxxxxx/PMC4010282.xml,,,,,,,
24713088,PMC4010283,10.1021/bi500267c,,PMC004xxxxxx/PMC4010283.xml,,,,,,,
24654599,PMC4010284,10.1021/bi4015488,,PMC004xxxxxx/PMC4010284.xml,,,,,,,
24817922,PMC4010286,10.1021/jp501039w,,PMC004xxxxxx/PMC4010286.xml,,,,,,,
24817921,PMC4010287,10.1021/jp500781v,,PMC004xxxxxx/PMC4010287.xml,,,,,,,
24628123,PMC4010288,10.1021/ci500025r,,PMC004xxxxxx/PMC4010288.xml,,,,,,,
24712386,PMC4010289,10.1021/jp500919a,,PMC004xxxxxx/PMC4010289.xml,,,,,,,
24712545,PMC4010290,10.1021/jf500246m,,PMC004xxxxxx/PMC4010290.xml,,,,,,,
24720452,PMC4010292,10.1021/np400950h,,PMC004xxxxxx/PMC4010292.xml,,,,,,,
24701961,PMC4010293,10.1021/jp4105294,,PMC004xxxxxx/PMC4010293.xml,,,,,,,
24720808,PMC4010294,10.1021/jp410422c,,PMC004xxxxxx/PMC4010294.xml,,,,,,,
24712538,PMC4010296,10.1021/jp409412g,,PMC004xxxxxx/PMC4010296.xml,,,,,,,
24597646,PMC4010297,10.1021/ci500004h,,PMC004xxxxxx/PMC4010297.xml,,,,,,,
24694263,PMC4010298,10.1021/np400947d,,PMC004xxxxxx/PMC4010298.xml,,,,,,,
22562016,PMC4010374,10.1038/aps.2012.23,,PMC004xxxxxx/PMC4010374.xml,aps201223,,,,,,
24601592,PMC4010550,10.1021/jm401881q,,PMC004xxxxxx/PMC4010550.xml,,,,,,,
24592914,PMC4010551,10.1021/jm500215s,,PMC004xxxxxx/PMC4010551.xml,,,,,,,
24605904,PMC4010563,10.1021/jo500071u,,PMC004xxxxxx/PMC4010563.xml,,,,,,,
24780890,PMC4010599,10.12659/MSM.890245,,PMC004xxxxxx/PMC4010599.xml,,890245,,,,,
24769499,PMC4010600,10.12659/MSM.890784,,PMC004xxxxxx/PMC4010600.xml,,890784,,,,,
24770724,PMC4010601,10.12659/MSM.890361,,PMC004xxxxxx/PMC4010601.xml,,890361,,,,,
24762635,PMC4010602,10.12659/MSMBR.890444,,PMC004xxxxxx/PMC4010602.xml,,890444,,,,,
24803978,PMC4010619,10.12659/AJCR.889949,,PMC004xxxxxx/PMC4010619.xml,,889949,,,,,
24803979,PMC4010620,10.12659/AJCR.890523,,PMC004xxxxxx/PMC4010620.xml,,890523,,,,,
24803977,PMC4010621,10.12659/AJCR.890260,,PMC004xxxxxx/PMC4010621.xml,,890260,,,,,
24784219,PMC4010644,10.1038/nature13245,EMS57374,PMC004xxxxxx/PMC4010644.xml,,,,,,,
24808985,PMC4010956,10.7453/gahmj.2014.015,,PMC004xxxxxx/PMC4010956.xml,,gahmj.2014.015,,,,,
24808986,PMC4010957,10.7453/gahmj.2013.058,,PMC004xxxxxx/PMC4010957.xml,,gahmj.2013.058,,,,,
24808983,PMC4010958,10.7453/gahmj.2014.003,,PMC004xxxxxx/PMC4010958.xml,,gahmj.2014.003,,,,,
24808976,PMC4010959,10.7453/gahmj.2014.026,,PMC004xxxxxx/PMC4010959.xml,,gahmj.2014.026,,,,,
24808977,PMC4010960,10.7453/gahmj.2014.012,,PMC004xxxxxx/PMC4010960.xml,,gahmj.2014.012,,,,,
24808982,PMC4010961,10.7453/gahmj.2014.013,,PMC004xxxxxx/PMC4010961.xml,,gahmj.2014.013,,,,,
24808979,PMC4010962,10.7453/gahmj.2013.075,,PMC004xxxxxx/PMC4010962.xml,,gahmj.2013.075,,,,,
24808980,PMC4010963,10.7453/gahmj.2013.098,,PMC004xxxxxx/PMC4010963.xml,,gahmj.2013.098,,,,,
24808984,PMC4010964,10.7453/gahmj.2014.007,,PMC004xxxxxx/PMC4010964.xml,,gahmj.2014.007,,,,,
24808978,PMC4010965,10.7453/gahmj.2014.014,,PMC004xxxxxx/PMC4010965.xml,,gahmj.2014.014,,,,,
24808981,PMC4010966,10.7453/gahmj.2014.008,,PMC004xxxxxx/PMC4010966.xml,,gahmj.2014.008,,,,,
24316643,PMC4011140,10.1038/nbt.2759,NIHMS523514,PMC004xxxxxx/PMC4011140.xml,,,,,,,
24682966,PMC4011468,10.1212/WNL.0000000000000355,,PMC004xxxxxx/PMC4011468.xml,,NEUROLOGY2013512210,,,,,
24717937,PMC4011559,10.1038/ncomms4619,NIHMS574807,PMC004xxxxxx/PMC4011559.xml,,,,,,,
20032975,PMC4011561,10.1038/nature08712,NIHMS165691,PMC004xxxxxx/PMC4011561.xml,,,,,,,
24724921,PMC4011569,10.1021/jo500602p,,PMC004xxxxxx/PMC4011569.xml,,,,,,,
24746344,PMC4011570,10.1021/ol500679w,,PMC004xxxxxx/PMC4011570.xml,,,,,,,
24724872,PMC4011571,10.1021/ol500355z,,PMC004xxxxxx/PMC4011571.xml,,,,,,,
24724560,PMC4011572,10.1021/jo500470m,,PMC004xxxxxx/PMC4011572.xml,,,,,,,
24855400,PMC4011670,10.4137/CCRep.S11807,,PMC004xxxxxx/PMC4011670.xml,,ccrep-7-2014-013,,,,,
24808935,PMC4011671,10.12659/PJR.884036,,PMC004xxxxxx/PMC4011671.xml,,884036,,,,,
24808937,PMC4011672,10.12659/AJCR.890340,,PMC004xxxxxx/PMC4011672.xml,,890340,,,,,
24817820,PMC4011717,10.4137/CMWH.S13535,,PMC004xxxxxx/PMC4011717.xml,,cmwh-7-2014-009,,,,,
24855401,PMC4011718,10.4137/CMED.S15086,,PMC004xxxxxx/PMC4011718.xml,,cmed-7-2014-007,,,,,
24855404,PMC4011719,10.4137/CMO.S13386,,PMC004xxxxxx/PMC4011719.xml,,cmo-8-2014-049,,,,,
24855335,PMC4011720,10.4137/DTI.S14813,,PMC004xxxxxx/PMC4011720.xml,,dti-8-2014-023,,,,,
24855376,PMC4011721,10.4137/IJTR.S13958,,PMC004xxxxxx/PMC4011721.xml,,ijtr-7-2014-001,,,,,
24855402,PMC4011722,10.4137/CMED.S14902,,PMC004xxxxxx/PMC4011722.xml,,cmed-7-2014-013,,,,,
24855403,PMC4011723,10.4137/CMO.S15239,,PMC004xxxxxx/PMC4011723.xml,,cmo-8-2014-037,,,,,
24855369,PMC4011724,10.4137/SART.S14125,,PMC004xxxxxx/PMC4011724.xml,,sart-8-2014-025,,,,,
24855405,PMC4011725,10.4137/CMO.S13774,,PMC004xxxxxx/PMC4011725.xml,,cmo-8-2014-057,,,,,
24855408,PMC4011811,10.4137/JCM.S13315,,PMC004xxxxxx/PMC4011811.xml,,jcm-5-2014-009,,,,,
24855407,PMC4011812,10.4137/JCNSD.S14049,,PMC004xxxxxx/PMC4011812.xml,,jcnsd-6-2014-041,,,,,
24193660,PMC4012011,10.1038/ijo.2013.204,NIHMS534092,PMC004xxxxxx/PMC4012011.xml,,,,,,,
24686785,PMC4012025,10.1038/nn.3689,NIHMS573158,PMC004xxxxxx/PMC4012025.xml,,,,,,,
24658351,PMC4012256,10.1038/nsmb.2797,NIHMS570374,PMC004xxxxxx/PMC4012256.xml,,,,,,,
24464041,PMC4012297,10.1038/nn.3639,NIHMS560028,PMC004xxxxxx/PMC4012297.xml,,,,,,,
24728292,PMC4012342,10.1038/ng.2951,NIHMS576016,PMC004xxxxxx/PMC4012342.xml,,,,,,,
24670634,PMC4012432,10.1038/nature13110,NIHMS561760,PMC004xxxxxx/PMC4012432.xml,,,,,,,
24558258,PMC4012477,10.1534/genetics.113.160663,,PMC004xxxxxx/PMC4012477.xml,,160663,,,,,
24807110,PMC4012478,10.1534/genetics.112.148254,,PMC004xxxxxx/PMC4012478.xml,,148254,,,,,
24532732,PMC4012480,10.1534/genetics.113.160523,,PMC004xxxxxx/PMC4012480.xml,,160523,,,,,
24561480,PMC4012482,10.1534/genetics.113.156935,,PMC004xxxxxx/PMC4012482.xml,,156935,,,,,
24583580,PMC4012488,10.1534/genetics.114.162842,,PMC004xxxxxx/PMC4012488.xml,,162842,,,,,
24610861,PMC4012489,10.1534/genetics.114.163477,,PMC004xxxxxx/PMC4012489.xml,,163477,,,,,
24653002,PMC4012502,10.1534/genetics.113.161091,,PMC004xxxxxx/PMC4012502.xml,,161091,,,,,
24578350,PMC4012503,10.1534/genetics.114.161653,,PMC004xxxxxx/PMC4012503.xml,,161653,,,,,
24463518,PMC4012617,10.1038/nature12910,NIHMS544750,PMC004xxxxxx/PMC4012617.xml,,,,,,,
24654991,PMC4012714,10.1021/ar500017f,,PMC004xxxxxx/PMC4012714.xml,,,,,,,
24742327,PMC4012837,10.1021/pr4011684,,PMC004xxxxxx/PMC4012837.xml,,,,,,,
24702058,PMC4012838,10.1021/pr401204y,,PMC004xxxxxx/PMC4012838.xml,,,,,,,
24601643,PMC4012839,10.1021/pr401248f,,PMC004xxxxxx/PMC4012839.xml,,,,,,,
24467365,PMC4012840,10.1021/cr400641x,,PMC004xxxxxx/PMC4012840.xml,,,,,,,
24697211,PMC4012841,10.1021/mp400747k,,PMC004xxxxxx/PMC4012841.xml,,,,,,,
23222957,PMC4012842,10.1038/ng.2497,EMS50537,PMC004xxxxxx/PMC4012842.xml,,,,,,,
24627965,PMC4012894,10.1021/ja5016052,,PMC004xxxxxx/PMC4012894.xml,,,,,,,
24595225,PMC4012981,10.1038/ejcn.2014.19,EMS56309,PMC004xxxxxx/PMC4012981.xml,,,,,,,
24705510,PMC4012984,10.1038/nnano.2014.58,EMS57118,PMC004xxxxxx/PMC4012984.xml,,,,,,,
24457464,PMC4012991,10.1038/modpathol.2013.246,EMS56663,PMC004xxxxxx/PMC4012991.xml,,,,,,,
24829473,PMC4013179,10.3945/an.113.005280,,PMC004xxxxxx/PMC4013179.xml,,005280,,,,,
24829484,PMC4013189,10.3945/an.113.005371,,PMC004xxxxxx/PMC4013189.xml,,005371,,,,,
24829489,PMC4013194,10.3945/an.113.005637,,PMC004xxxxxx/PMC4013194.xml,,005637,,,,,
24704788,PMC4013215,10.1038/nsmb.2803,NIHMS573167,PMC004xxxxxx/PMC4013215.xml,,,,,,,
24121404,PMC4013292,10.1038/jid.2013.415,NIHMS527667,PMC004xxxxxx/PMC4013292.xml,,,,,,,
24722357,PMC4013531,10.1038/cgt.2014.13,NIHMS574810,PMC004xxxxxx/PMC4013531.xml,,,,,,,
24633065,PMC4013682,10.1038/ncomms4495,NIHMS570325,PMC004xxxxxx/PMC4013682.xml,,,,,,,
20418913,PMC4013686,10.1038/onc.2010.126,NIHMS189536,PMC004xxxxxx/PMC4013686.xml,,,,,,,
24781357,PMC4013721,10.3352/jeehp.2014.11.7,,PMC004xxxxxx/PMC4013721.xml,,jeehp-11-07,,,,,
24705140,PMC4013780,10.1038/ncomms4581,NIHMS573625,PMC004xxxxxx/PMC4013780.xml,,,,,,,
24944878,PMC4013921,10.1027/2151-2604/a000166,,PMC004xxxxxx/PMC4013921.xml,,zfp_222_1_58,,,,,
24571791,PMC4013922,10.1027/0227-5910/a000240,,PMC004xxxxxx/PMC4013922.xml,,cri_35_2_69,,,,,
23948387,PMC4013923,10.1027/1618-3169/a000225,,PMC004xxxxxx/PMC4013923.xml,,zea_61_1_38,,,,,
23820946,PMC4013924,10.1027/1618-3169/a000215,,PMC004xxxxxx/PMC4013924.xml,,zea_60_6_425,,,,,
24217138,PMC4013925,10.1027/1618-3169/a000242,,PMC004xxxxxx/PMC4013925.xml,,zea_61_3_224,,,,,
24678910,PMC4014141,10.1021/es404159k,,PMC004xxxxxx/PMC4014141.xml,,,,,,,
24712854,PMC4014142,10.1021/ac500443q,,PMC004xxxxxx/PMC4014142.xml,,,,,,,
24758328,PMC4014143,10.1021/ac5008046,,PMC004xxxxxx/PMC4014143.xml,,,,,,,
24694010,PMC4014144,10.1021/ac5004135,,PMC004xxxxxx/PMC4014144.xml,,,,,,,
24617831,PMC4014145,10.1021/es4056966,,PMC004xxxxxx/PMC4014145.xml,,,,,,,
24422420,PMC4014147,10.1021/es404093n,,PMC004xxxxxx/PMC4014147.xml,,,,,,,
24689502,PMC4014148,10.1021/ac500588q,,PMC004xxxxxx/PMC4014148.xml,,,,,,,
24738621,PMC4014174,10.1021/ac404020j,,PMC004xxxxxx/PMC4014174.xml,,,,,,,
,PMC4014175,10.1021/ac5010772,,PMC004xxxxxx/PMC4014175.xml,,,,,,,
24678803,PMC4014176,10.1021/ac5001652,,PMC004xxxxxx/PMC4014176.xml,,,,,,,
24694036,PMC4014274,10.1021/ac500199x,,PMC004xxxxxx/PMC4014274.xml,,,,,,,
24556848,PMC4014278,10.1074/mcp.M113.037374,,PMC004xxxxxx/PMC4014278.xml,,M113.037374,,,,,
24637012,PMC4014284,10.1074/mcp.M113.036558,,PMC004xxxxxx/PMC4014284.xml,,M113.036558,,,,,
24525567,PMC4014304,10.1038/ncomms4318,NIHMS560145,PMC004xxxxxx/PMC4014304.xml,,,,,,,
24076635,PMC4014310,10.1038/ni.2730,NIHMS521577,PMC004xxxxxx/PMC4014310.xml,,,,,,,
,PMC4014347,10.1107/S2053230X14008061,,PMC004xxxxxx/PMC4014347.xml,S2053230X14008061,fw9398,ACSFEN,,,,
24608325,PMC4014637,10.1097/IOP.0000000000000077,,PMC004xxxxxx/PMC4014637.xml,,,,00010,,,
24602490,PMC4014809,10.1186/cc13742,,PMC004xxxxxx/PMC4014809.xml,,cc13742,,,,,
24602478,PMC4014810,10.1186/cc13740,,PMC004xxxxxx/PMC4014810.xml,,cc13740,,,,,
24090304,PMC4014811,10.1186/cc13037,,PMC004xxxxxx/PMC4014811.xml,,cc13037,,,,,
,PMC4014847,10.1182/blood-2014-04-567313,,PMC004xxxxxx/PMC4014847.xml,,2014/567313,,,,,
24602404,PMC4014848,10.1186/cc13738,,PMC004xxxxxx/PMC4014848.xml,,cc13738,,,,,
24602603,PMC4014864,10.1186/cc13747,,PMC004xxxxxx/PMC4014864.xml,,cc13747,,,,,
24843436,PMC4014884,10.1111/j.2040-1124.2010.00058.x,,PMC004xxxxxx/PMC4014884.xml,,JDI58,,,,,
24843437,PMC4014885,10.1111/j.2040-1124.2010.00054.x,,PMC004xxxxxx/PMC4014885.xml,,JDI54,,,,,
