pmid,pmc,doi,File,publisher-id,manuscript,pii,art-access-id,coden,publisher-manuscript,medline,other,pmc-scan
29875463,PMC6015555,10.1038/s41591-018-0054-2,PMC006xxxxxx/PMC6015555.xml,,NIHMS956038,,,,,,,
29760414,PMC6015761,10.1038/s41557-018-0039-2,PMC006xxxxxx/PMC6015761.xml,,EMS76452,,,,,,,
29483636,PMC6015773,10.1038/s41563-018-0023-7,PMC006xxxxxx/PMC6015773.xml,,NIHMS935635,,,,,,,
29723473,PMC6016062,10.1021/acs.bioconjchem.8b00194,PMC006xxxxxx/PMC6016062.xml,,,,,,,,,
29921130,PMC6016063,10.1021/jacs.8b04891,PMC006xxxxxx/PMC6016063.xml,,,,,,,,,
29870243,PMC6016064,10.1021/jacs.8b03123,PMC006xxxxxx/PMC6016064.xml,,,,,,,,,
29895638,PMC6016241,10.1128/mBio.00939-18,PMC006xxxxxx/PMC6016241.xml,mBio00939-18,,,,,,,,
29921673,PMC6016247,10.1128/mBio.01083-18,PMC006xxxxxx/PMC6016247.xml,mBio01083-18,,,,,,,,
29983511,PMC6016334,10.4314/ejhs.v28i2.5,PMC006xxxxxx/PMC6016334.xml,jEJHS.v28.i2.pg135,,,,,,,,
29983512,PMC6016335,10.4314/ejhs.v28i2.6,PMC006xxxxxx/PMC6016335.xml,jEJHS.v28.i2.pg147,,,,,,,,
29983519,PMC6016336,10.4314/ejhs.v28i2.13,PMC006xxxxxx/PMC6016336.xml,jEJHS.v28.i2.pg217,,,,,,,,
29983517,PMC6016337,10.4314/ejhs.v28i2.11,PMC006xxxxxx/PMC6016337.xml,jEJHS.v28.i2.pg197,,,,,,,,
29983507,PMC6016338,10.4314/ejhs.v28i2.1,PMC006xxxxxx/PMC6016338.xml,jEJHS.v28.i2.pg110,,,,,,,,
29983510,PMC6016339,10.4314/ejhs.v28i2.4,PMC006xxxxxx/PMC6016339.xml,jEJHS.v28.i2.pg125,,,,,,,,
29983516,PMC6016340,10.4314/ejhs.v28i2.10,PMC006xxxxxx/PMC6016340.xml,jEJHS.v28.i2.pg187,,,,,,,,
29983515,PMC6016341,10.4314/ejhs.v28i2.9,PMC006xxxxxx/PMC6016341.xml,jEJHS.v28.i2.pg177,,,,,,,,
29983521,PMC6016342,10.4314/ejhs.v28i2.15,PMC006xxxxxx/PMC6016342.xml,jEJHS.v28.i2.pg235,,,,,,,,
29983520,PMC6016343,10.4314/ejhs.v28i2.14,PMC006xxxxxx/PMC6016343.xml,jEJHS.v28.i2.pg227,,,,,,,,
29983514,PMC6016344,10.4314/ejhs.v28i2.8,PMC006xxxxxx/PMC6016344.xml,jEJHS.v28.i2.pg169,,,,,,,,
29983508,PMC6016345,10.4314/ejhs.v28i2.2,PMC006xxxxxx/PMC6016345.xml,jEJHS.v28.i2.pg111,,,,,,,,
29983522,PMC6016346,10.4314/ejhs.v28i2.16,PMC006xxxxxx/PMC6016346.xml,jEJHS.v28.i2.pg245,,,,,,,,
29983518,PMC6016347,10.4314/ejhs.v28i2.12,PMC006xxxxxx/PMC6016347.xml,jEJHS.v28.i2.pg207,,,,,,,,
29983509,PMC6016348,10.4314/ejhs.v28i2.3,PMC006xxxxxx/PMC6016348.xml,jEJHS.v28.i2.pg117,,,,,,,,
29983513,PMC6016349,10.4314/ejhs.v28i2.7,PMC006xxxxxx/PMC6016349.xml,jEJHS.v28.i2.pg157,,,,,,,,
29983533,PMC6016350,10.4314/ejhs.v28i3.11,PMC006xxxxxx/PMC6016350.xml,jEJHS.v28.i3.pg331,,,,,,,,
29983535,PMC6016351,10.4314/ejhs.v28i3.13,PMC006xxxxxx/PMC6016351.xml,jEJHS.v28.i3.pg347,,,,,,,,
29983532,PMC6016352,10.4314/ejhs.v28i3.10,PMC006xxxxxx/PMC6016352.xml,jEJHS.v28.i3.pg323,,,,,,,,
29983537,PMC6016353,10.4314/ejhs.v28i3.15,PMC006xxxxxx/PMC6016353.xml,jEJHS.v28.i3.pg365,,,,,,,,
29983530,PMC6016354,10.4314/ejhs.v28i3.8,PMC006xxxxxx/PMC6016354.xml,jEJHS.v28.i3.pg305,,,,,,,,
29983523,PMC6016355,10.4314/ejhs.v28i3.1,PMC006xxxxxx/PMC6016355.xml,jEJHS.v28.i3.pg249,,,,,,,,
29983525,PMC6016356,10.4314/ejhs.v28i3.3,PMC006xxxxxx/PMC6016356.xml,jEJHS.v28.i3.pg259,,,,,,,,
29983534,PMC6016357,10.4314/ejhs.v28i3.12,PMC006xxxxxx/PMC6016357.xml,jEJHS.v28.i3.pg341,,,,,,,,
29983529,PMC6016358,10.4314/ejhs.v28i3.7,PMC006xxxxxx/PMC6016358.xml,jEJHS.v28.i3.pg299,,,,,,,,
29983528,PMC6016359,10.4314/ejhs.v28i3.6,PMC006xxxxxx/PMC6016359.xml,jEJHS.v28.i3.pg287,,,,,,,,
29983531,PMC6016360,10.4314/ejhs.v28i3.9,PMC006xxxxxx/PMC6016360.xml,jEJHS.v28.i3.pg315,,,,,,,,
29983536,PMC6016361,10.4314/ejhs.v28i3.14,PMC006xxxxxx/PMC6016361.xml,jEJHS.v28.i3.pg355,,,,,,,,
29983526,PMC6016362,10.4314/ejhs.v28i3.4,PMC006xxxxxx/PMC6016362.xml,jEJHS.v28.i3.pg267,,,,,,,,
29983524,PMC6016363,10.4314/ejhs.v28i3.2,PMC006xxxxxx/PMC6016363.xml,jEJHS.v28.i3.pg251,,,,,,,,
29983527,PMC6016364,10.4314/ejhs.v28i3.5,PMC006xxxxxx/PMC6016364.xml,jEJHS.v28.i3.pg277,,,,,,,,
30294617,PMC6016420,10.1093/ofid/ofy111,PMC006xxxxxx/PMC6016420.xml,ofy111,,,,,,,,
29595949,PMC6016548,10.1021/acs.accounts.8b00059,PMC006xxxxxx/PMC6016548.xml,,,,,,,,,
29648649,PMC6016649,10.1093/humupd/dmy009,PMC006xxxxxx/PMC6016649.xml,dmy009,,,,,,,,
28135719,PMC6016744,10.1038/nature21062,PMC006xxxxxx/PMC6016744.xml,,EMS78087,,,,,,,
29767250,PMC6017185,10.3892/ijo.2018.4407,PMC006xxxxxx/PMC6017185.xml,ijo-53-02-0835,,,,,,,,
29351252,PMC6017458,10.3390/molecules23010207,PMC006xxxxxx/PMC6017458.xml,molecules-23-00207,,,,,,,,
29963216,PMC6018566,10.1021/acs.jpcc.8b00869,PMC006xxxxxx/PMC6018566.xml,,,,,,,,,
29929373,PMC6018604,10.1021/acssensors.8b00446,PMC006xxxxxx/PMC6018604.xml,,,,,,,,,
,PMC6018941,10.1002/rcr2.265,PMC006xxxxxx/PMC6018941.xml,RCR2265,,,,,,,,
29963651,PMC6018958,10.1021/acsomega.7b00157,PMC006xxxxxx/PMC6018958.xml,,,,,,,,,
29963583,PMC6019024,10.1021/acsphotonics.7b01624,PMC006xxxxxx/PMC6019024.xml,,,,,,,,,
29963582,PMC6019025,10.1021/acsphotonics.7b01549,PMC006xxxxxx/PMC6019025.xml,,,,,,,,,
29121208,PMC6019034,10.1093/cid/cix941,PMC006xxxxxx/PMC6019034.xml,cix941,,,,,,,,
29638228,PMC6019135,10.1038/pr.2018.41,PMC006xxxxxx/PMC6019135.xml,,NIHMS947163,,,,,,,
29718007,PMC6019156,10.1038/pr.2018.49,PMC006xxxxxx/PMC6019156.xml,,NIHMS949175,,,,,,,
29554081,PMC6019159,10.1038/pr.2018.44,PMC006xxxxxx/PMC6019159.xml,,NIHMS949174,,,,,,,
29691480,PMC6019170,10.1038/s10038-018-0451-x,PMC006xxxxxx/PMC6019170.xml,,NIHMS951445,,,,,,,
29568103,PMC6019553,10.1038/s41366-018-0045-x,PMC006xxxxxx/PMC6019553.xml,,NIHMS926483,,,,,,,
29784996,PMC6019573,10.1038/s41563-018-0083-8,PMC006xxxxxx/PMC6019573.xml,,NIHMS960526,,,,,,,
29463919,PMC6019612,10.1038/s41366-018-0008-2,PMC006xxxxxx/PMC6019612.xml,,NIHMS926482,,,,,,,
29467455,PMC6019641,10.1038/s41374-018-0026-7,PMC006xxxxxx/PMC6019641.xml,,NIHMS934077,,,,,,,
29760525,PMC6019646,10.1038/s41593-018-0150-0,PMC006xxxxxx/PMC6019646.xml,,NIHMS958546,,,,,,,
29364879,PMC6020024,10.1038/nature25460,PMC006xxxxxx/PMC6020024.xml,,NIHMS928014,,,,,,,
29489752,PMC6020060,10.1038/nature25786,PMC006xxxxxx/PMC6020060.xml,,NIHMS937438,,,,,,,
29963656,PMC6020086,10.1021/acsaem.8b00617,PMC006xxxxxx/PMC6020086.xml,,,,,,,,,
31329791,PMC6020289,10.1128/mBio.01181-18,PMC006xxxxxx/PMC6020289.xml,mBio01181-18,,,,,,,,
29946049,PMC6020290,10.1128/mBio.00975-18,PMC006xxxxxx/PMC6020290.xml,mBio00975-18,,,,,,,,
28636605,PMC6020688,10.1038/nature22805,PMC006xxxxxx/PMC6020688.xml,,NIHMS874909,,,,,,,
29635550,PMC6020820,10.1093/milmed/usx137,PMC006xxxxxx/PMC6020820.xml,usx137,,,,,,,,
29623684,PMC6020825,10.1002/jts.22270,PMC006xxxxxx/PMC6020825.xml,JTS22270,,,,,,,,
29427376,PMC6021026,10.1002/oby.22128,PMC006xxxxxx/PMC6021026.xml,,NIHMS934732,,,,,,,
27781494,PMC6021034,10.1080/14756366.2016.1230110,PMC006xxxxxx/PMC6021034.xml,1230110,,,,,,,,
28276287,PMC6021036,10.1080/14756366.2016.1256881,PMC006xxxxxx/PMC6021036.xml,1256881,,,,,,,,
29670286,PMC6021123,10.1038/s41586-018-0048-8,PMC006xxxxxx/PMC6021123.xml,,NIHMS948434,,,,,,,
29899453,PMC6021199,10.1038/s41586-018-0214-z,PMC006xxxxxx/PMC6021199.xml,,NIHMS960979,,,,,,,
29282360,PMC6021229,10.1038/s41391-017-0030-9,PMC006xxxxxx/PMC6021229.xml,,NIHMS920171,,,,,,,
28281105,PMC6021467,10.1007/s10633-017-9580-3,PMC006xxxxxx/PMC6021467.xml,9580,,,,,,,,
29427618,PMC6021556,10.1016/j.athoracsur.2017.12.045,PMC006xxxxxx/PMC6021556.xml,S0003-4975(18)30132-2,,,,,,,,
29760316,PMC6021594,10.2183/pjab.94.014,PMC006xxxxxx/PMC6021594.xml,pjab-94-205,,,,,,,,
29760317,PMC6021595,10.2183/pjab.94.015,PMC006xxxxxx/PMC6021595.xml,pjab-94-217,,,,,,,,
,PMC6021693,10.1002/fsn3.518,PMC006xxxxxx/PMC6021693.xml,FSN3518,,,,,,,,
27802784,PMC6021766,10.1080/01677063.2016.1229781,PMC006xxxxxx/PMC6021766.xml,1229781,,,,,,,,
29144463,PMC6022292,10.1038/nature24489,PMC006xxxxxx/PMC6022292.xml,,NIHMS910777,,,,,,,
29662164,PMC6022759,10.1038/s41588-018-0102-3,PMC006xxxxxx/PMC6022759.xml,,NIHMS939557,,,,,,,
29539637,PMC6022767,10.1038/nature26003,PMC006xxxxxx/PMC6022767.xml,,NIHMS941143,,,,,,,
29784908,PMC6022810,10.1038/s41590-018-0121-3,PMC006xxxxxx/PMC6022810.xml,,EMS77124,,,,,,,
29963646,PMC6022844,10.1038/s41562-017-0267-2,PMC006xxxxxx/PMC6022844.xml,,NIHMS922311,,,,,,,
29584941,PMC6023262,10.1021/acs.jpclett.8b00108,PMC006xxxxxx/PMC6023262.xml,,,,,,,,,
29438621,PMC6023263,10.1021/acs.jctc.7b01206,PMC006xxxxxx/PMC6023263.xml,,,,,,,,,
29660293,PMC6023264,10.1021/acs.jpca.8b00984,PMC006xxxxxx/PMC6023264.xml,,,,,,,,,
29372638,PMC6023265,10.1021/acsami.7b15441,PMC006xxxxxx/PMC6023265.xml,,,,,,,,,
29473755,PMC6023266,10.1021/acs.nanolett.7b04842,PMC006xxxxxx/PMC6023266.xml,,,,,,,,,
29653051,PMC6023267,10.1021/acs.nanolett.7b05358,PMC006xxxxxx/PMC6023267.xml,,,,,,,,,
29963329,PMC6023403,,PMC006xxxxxx/PMC6023403.xml,,NIHMS941153,,,,,,,
29870458,PMC6023575,10.1097/AAP.0000000000000808,PMC006xxxxxx/PMC6023575.xml,AAP50555,,,00011,,,,,
29870457,PMC6023582,10.1097/AAP.0000000000000806,PMC006xxxxxx/PMC6023582.xml,AAP50554,,,00002,,,,,
29901607,PMC6023668,10.1097/MD.0000000000011057,PMC006xxxxxx/PMC6023668.xml,MD-D-18-01728,,,11057,,,,,
29901602,PMC6023692,10.1097/MD.0000000000011041,PMC006xxxxxx/PMC6023692.xml,MD-D-18-01372,,,11041,,,,,
29853565,PMC6023722,10.1161/ATVBAHA.117.310309,PMC006xxxxxx/PMC6023722.xml,,,,00005,,,,,
29903732,PMC6023725,10.1161/ATVBAHA.118.311156,PMC006xxxxxx/PMC6023725.xml,,,,00019,,,,,
29724820,PMC6023729,10.1161/ATVBAHA.118.310848,PMC006xxxxxx/PMC6023729.xml,,,,00015,,,,,
29563610,PMC6023738,10.1038/s41388-018-0190-7,PMC006xxxxxx/PMC6023738.xml,,NIHMS941946,,,,,,,
29724817,PMC6023740,10.1161/ATVBAHA.118.311059,PMC006xxxxxx/PMC6023740.xml,,,,00007,,,,,
29853567,PMC6023747,10.1161/ATVBAHA.118.311269,PMC006xxxxxx/PMC6023747.xml,,,,00010,,,,,
29563609,PMC6023753,10.1038/s41388-018-0167-6,PMC006xxxxxx/PMC6023753.xml,,NIHMS931800,,,,,,,
29853569,PMC6023756,10.1161/ATVBAHA.118.311092,PMC006xxxxxx/PMC6023756.xml,,,,00017,,,,,
29724819,PMC6023760,10.1161/ATVBAHA.118.310906,PMC006xxxxxx/PMC6023760.xml,,,,00012,,,,,
29748334,PMC6023764,10.1161/ATVBAHA.118.311112,PMC006xxxxxx/PMC6023764.xml,,,,00021,,,,,
29807993,PMC6023768,10.1038/s41559-018-0569-4,PMC006xxxxxx/PMC6023768.xml,,NIHMS964955,,,,,,,
29724818,PMC6023774,10.1161/ATVBAHA.118.311186,PMC006xxxxxx/PMC6023774.xml,,,,00018,,,,,
29576612,PMC6023775,10.1038/s41388-018-0218-z,PMC006xxxxxx/PMC6023775.xml,,NIHMS934076,,,,,,,
29858283,PMC6024090,10.15252/msb.20188441,PMC006xxxxxx/PMC6024090.xml,MSB188441,,,,,,,,
,PMC6024137,10.1002/ece3.3371,PMC006xxxxxx/PMC6024137.xml,ECE33371,,,,,,,,
29754493,PMC6024237,10.1021/acsnano.8b01122,PMC006xxxxxx/PMC6024237.xml,,,,,,,,,
30008485,PMC6024379,10.1177/0022022118779144,PMC006xxxxxx/PMC6024379.xml,10.1177_0022022118779144,,,,,,,,
29670239,PMC6025741,10.1038/s41590-018-0085-3,PMC006xxxxxx/PMC6025741.xml,,NIHMS951071,,,,,,,
,PMC6025814,10.1002/aps3.1006,PMC006xxxxxx/PMC6025814.xml,APS31006,,,,,,,,
29728656,PMC6025827,10.1038/s41594-018-0059-z,PMC006xxxxxx/PMC6025827.xml,,NIHMS954019,,,,,,,
29843512,PMC6025882,10.1021/acs.jpclett.8b01470,PMC006xxxxxx/PMC6025882.xml,,,,,,,,,
29775276,PMC6025883,10.1021/acsami.8b01456,PMC006xxxxxx/PMC6025883.xml,,,,,,,,,
29845855,PMC6025884,10.1021/acs.nanolett.8b01709,PMC006xxxxxx/PMC6025884.xml,,,,,,,,,
29954911,PMC6025921,10.1128/genomeA.00616-18,PMC006xxxxxx/PMC6025921.xml,genomeA00616-18,,,,,,,,
29954914,PMC6025929,10.1128/genomeA.00621-18,PMC006xxxxxx/PMC6025929.xml,genomeA00621-18,,,,,,,,
29954918,PMC6025934,10.1128/genomeA.00630-18,PMC006xxxxxx/PMC6025934.xml,genomeA00630-18,,,,,,,,
29954891,PMC6025945,10.1128/genomeA.00547-18,PMC006xxxxxx/PMC6025945.xml,genomeA00547-18,,,,,,,,
29954907,PMC6025948,10.1128/genomeA.00610-18,PMC006xxxxxx/PMC6025948.xml,genomeA00610-18,,,,,,,,
29954889,PMC6025949,10.1128/genomeA.00528-18,PMC006xxxxxx/PMC6025949.xml,genomeA00528-18,,,,,,,,
29925952,PMC6026066,10.1038/s41586-018-0238-4,PMC006xxxxxx/PMC6026066.xml,,NIHMS963876,,,,,,,
29983796,PMC6026403,10.3889/oamjms.2018.238,PMC006xxxxxx/PMC6026403.xml,OAMJMS-6-1028,,,,,,,,
29983795,PMC6026404,10.3889/oamjms.2018.252,PMC006xxxxxx/PMC6026404.xml,OAMJMS-6-1023,,,,,,,,
29983805,PMC6026405,10.3889/oamjms.2018.189,PMC006xxxxxx/PMC6026405.xml,OAMJMS-6-1077,,,,,,,,
29983792,PMC6026406,10.3889/oamjms.2018.279,PMC006xxxxxx/PMC6026406.xml,OAMJMS-6-1003,,,,,,,,
29983813,PMC6026407,10.3889/oamjms.2018.226,PMC006xxxxxx/PMC6026407.xml,OAMJMS-6-1111,,,,,,,,
29983785,PMC6026408,10.3889/oamjms.2018.231,PMC006xxxxxx/PMC6026408.xml,OAMJMS-6-961,,,,,,,,
29983798,PMC6026409,10.3889/oamjms.2018.232,PMC006xxxxxx/PMC6026409.xml,OAMJMS-6-1041,,,,,,,,
29983803,PMC6026410,10.3889/oamjms.2018.253,PMC006xxxxxx/PMC6026410.xml,OAMJMS-6-1067,,,,,,,,
29983784,PMC6026411,10.3889/oamjms.2018.167,PMC006xxxxxx/PMC6026411.xml,OAMJMS-6-955,,,,,,,,
29983788,PMC6026412,10.3889/oamjms.2018.227,PMC006xxxxxx/PMC6026412.xml,OAMJMS-6-982,,,,,,,,
29983814,PMC6026413,10.3889/oamjms.2018.230,PMC006xxxxxx/PMC6026413.xml,OAMJMS-6-1120,,,,,,,,
29983810,PMC6026414,10.3889/oamjms.2018.249,PMC006xxxxxx/PMC6026414.xml,OAMJMS-6-1098,,,,,,,,
29983823,PMC6026415,10.3889/oamjms.2018.235,PMC006xxxxxx/PMC6026415.xml,OAMJMS-6-1174,,,,,,,,
29983821,PMC6026416,10.3889/oamjms.2018.104,PMC006xxxxxx/PMC6026416.xml,OAMJMS-6-1163,,,,,,,,
29983793,PMC6026417,10.3889/oamjms.2018.251,PMC006xxxxxx/PMC6026417.xml,OAMJMS-6-1010,,,,,,,,
29983815,PMC6026418,10.3889/oamjms.2018.234,PMC006xxxxxx/PMC6026418.xml,OAMJMS-6-1126,,,,,,,,
29983808,PMC6026419,10.3889/oamjms.2018.239,PMC006xxxxxx/PMC6026419.xml,OAMJMS-6-1091,,,,,,,,
29983794,PMC6026420,10.3889/oamjms.2018.165,PMC006xxxxxx/PMC6026420.xml,OAMJMS-6-1017,,,,,,,,
29983811,PMC6026421,10.3889/oamjms.2018.248,PMC006xxxxxx/PMC6026421.xml,OAMJMS-6-1101,,,,,,,,
29983786,PMC6026422,10.3889/oamjms.2018.208,PMC006xxxxxx/PMC6026422.xml,OAMJMS-6-968,,,,,,,,
29983820,PMC6026423,10.3889/oamjms.2018.233,PMC006xxxxxx/PMC6026423.xml,OAMJMS-6-1159,,,,,,,,
29983787,PMC6026424,10.3889/oamjms.2018.180,PMC006xxxxxx/PMC6026424.xml,OAMJMS-6-975,,,,,,,,
29983789,PMC6026425,10.3889/oamjms.2018.196,PMC006xxxxxx/PMC6026425.xml,OAMJMS-6-988,,,,,,,,
29983790,PMC6026426,10.3889/oamjms.2018.244,PMC006xxxxxx/PMC6026426.xml,OAMJMS-6-992,,,,,,,,
29983807,PMC6026427,10.3889/oamjms.2018.236,PMC006xxxxxx/PMC6026427.xml,OAMJMS-6-1085,,,,,,,,
29983817,PMC6026428,10.3889/oamjms.2018.254,PMC006xxxxxx/PMC6026428.xml,OAMJMS-6-1138,,,,,,,,
29983819,PMC6026429,10.3889/oamjms.2018.220,PMC006xxxxxx/PMC6026429.xml,OAMJMS-6-1153,,,,,,,,
29983791,PMC6026430,10.3889/oamjms.2018.240,PMC006xxxxxx/PMC6026430.xml,OAMJMS-6-997,,,,,,,,
29983799,PMC6026431,10.3889/oamjms.2018.116,PMC006xxxxxx/PMC6026431.xml,OAMJMS-6-1046,,,,,,,,
29983797,PMC6026432,10.3889/oamjms.2018.218,PMC006xxxxxx/PMC6026432.xml,OAMJMS-6-1032,,,,,,,,
29983806,PMC6026433,10.3889/oamjms.2018.271,PMC006xxxxxx/PMC6026433.xml,OAMJMS-6-1081,,,,,,,,
29983802,PMC6026434,10.3889/oamjms.2018.225,PMC006xxxxxx/PMC6026434.xml,OAMJMS-6-1062,,,,,,,,
29983800,PMC6026435,10.3889/oamjms.2018.122,PMC006xxxxxx/PMC6026435.xml,OAMJMS-6-1052,,,,,,,,
29983816,PMC6026436,10.3889/oamjms.2018.243,PMC006xxxxxx/PMC6026436.xml,OAMJMS-6-1132,,,,,,,,
29983801,PMC6026437,10.3889/oamjms.2018.135,PMC006xxxxxx/PMC6026437.xml,OAMJMS-6-1059,,,,,,,,
29983809,PMC6026438,10.3889/oamjms.2018.096,PMC006xxxxxx/PMC6026438.xml,OAMJMS-6-1095,,,,,,,,
29983804,PMC6026439,10.3889/oamjms.2018.262,PMC006xxxxxx/PMC6026439.xml,OAMJMS-6-1072,,,,,,,,
29983818,PMC6026440,10.3889/oamjms.2018.211,PMC006xxxxxx/PMC6026440.xml,OAMJMS-6-1145,,,,,,,,
29983822,PMC6026441,10.3889/oamjms.2018.272,PMC006xxxxxx/PMC6026441.xml,OAMJMS-6-1168,,,,,,,,
29983812,PMC6026442,10.3889/oamjms.2018.245,PMC006xxxxxx/PMC6026442.xml,OAMJMS-6-1104,,,,,,,,
29795142,PMC6026483,10.1038/s41391-018-0045-x,PMC006xxxxxx/PMC6026483.xml,,NIHMS941152,,,,,,,
29615793,PMC6026553,10.1038/s41371-018-0061-2,PMC006xxxxxx/PMC6026553.xml,,NIHMS943819,,,,,,,
29681395,PMC6026563,10.1016/j.hrtlng.2018.03.011,PMC006xxxxxx/PMC6026563.xml,,,S0147-9563(18)30008-6,,,,,,
29355848,PMC6026581,10.1038/nmeth.4540,PMC006xxxxxx/PMC6026581.xml,,NIHMS925038,,,,,,,
,PMC6026703,10.1002/2211-5463.12293,PMC006xxxxxx/PMC6026703.xml,FEB412293,,,,,,,,
29974061,PMC6026772,10.1021/acscentsci.8b00337,PMC006xxxxxx/PMC6026772.xml,,,,,,,,,
29974060,PMC6026773,10.1021/acscentsci.8b00228,PMC006xxxxxx/PMC6026773.xml,,,,,,,,,
29974070,PMC6026774,10.1021/acscentsci.8b00232,PMC006xxxxxx/PMC6026774.xml,,,,,,,,,
29974067,PMC6026775,10.1021/acscentsci.8b00168,PMC006xxxxxx/PMC6026775.xml,,,,,,,,,
29974073,PMC6026776,10.1021/acscentsci.8b00264,PMC006xxxxxx/PMC6026776.xml,,,,,,,,,
29974074,PMC6026777,10.1021/acscentsci.8b00297,PMC006xxxxxx/PMC6026777.xml,,,,,,,,,
29974062,PMC6026778,10.1021/acscentsci.8b00201,PMC006xxxxxx/PMC6026778.xml,,,,,,,,,
29974068,PMC6026779,10.1021/acscentsci.8b00177,PMC006xxxxxx/PMC6026779.xml,,,,,,,,,
29974069,PMC6026780,10.1021/acscentsci.8b00223,PMC006xxxxxx/PMC6026780.xml,,,,,,,,,
29974064,PMC6026781,10.1021/acscentsci.8b00086,PMC006xxxxxx/PMC6026781.xml,,,,,,,,,
29974063,PMC6026782,10.1021/acscentsci.8b00081,PMC006xxxxxx/PMC6026782.xml,,,,,,,,,
29974059,PMC6026783,10.1021/acscentsci.8b00360,PMC006xxxxxx/PMC6026783.xml,,,,,,,,,
29974071,PMC6026784,10.1021/acscentsci.8b00240,PMC006xxxxxx/PMC6026784.xml,,,,,,,,,
29974065,PMC6026785,10.1021/acscentsci.8b00140,PMC006xxxxxx/PMC6026785.xml,,,,,,,,,
29974072,PMC6026786,10.1021/acscentsci.8b00257,PMC006xxxxxx/PMC6026786.xml,,,,,,,,,
29886728,PMC6026832,10.1021/jacs.8b02388,PMC006xxxxxx/PMC6026832.xml,,,,,,,,,
29978148,PMC6026834,10.1021/acsomega.8b00635,PMC006xxxxxx/PMC6026834.xml,,,,,,,,,
29856611,PMC6026835,10.1021/jacs.8b03755,PMC006xxxxxx/PMC6026835.xml,,,,,,,,,
29978143,PMC6026836,10.1021/acsomega.8b00483,PMC006xxxxxx/PMC6026836.xml,,,,,,,,,
29978144,PMC6026837,10.1021/acsomega.8b00647,PMC006xxxxxx/PMC6026837.xml,,,,,,,,,
29978146,PMC6026840,10.1021/acsomega.8b00983,PMC006xxxxxx/PMC6026840.xml,,,,,,,,,
29978147,PMC6026843,10.1021/acsomega.8b00503,PMC006xxxxxx/PMC6026843.xml,,,,,,,,,
29879351,PMC6026844,10.1021/jacs.8b03045,PMC006xxxxxx/PMC6026844.xml,,,,,,,,,
29847124,PMC6026845,10.1021/acs.jpca.8b02926,PMC006xxxxxx/PMC6026845.xml,,,,,,,,,
29863344,PMC6026846,10.1021/acs.chemrev.8b00243,PMC006xxxxxx/PMC6026846.xml,,,,,,,,,
29558126,PMC6026847,10.1021/acs.jmedchem.8b00139,PMC006xxxxxx/PMC6026847.xml,,,,,,,,,
29697835,PMC6027073,10.1093/milmed/usx021,PMC006xxxxxx/PMC6027073.xml,usx021,,,,,,,,
29420772,PMC6027075,10.1093/milmed/usx101,PMC006xxxxxx/PMC6027075.xml,usx101,,,,,,,,
29964370,PMC6027729,10.1002/psp4.12296,PMC006xxxxxx/PMC6027729.xml,PSP412296,,,,,,,,
,PMC6027731,10.1002/psp4.12238,PMC006xxxxxx/PMC6027731.xml,PSP412238,,,,,,,,
29967076,PMC6027895,10.1534/g3.118.200439,PMC006xxxxxx/PMC6027895.xml,GGG_200439,,,,,,,,
29950623,PMC6027964,10.1038/s41586-018-0246-4,PMC006xxxxxx/PMC6027964.xml,,EMS76981,,,,,,,
29915238,PMC6027965,10.1038/s41589-018-0071-y,PMC006xxxxxx/PMC6027965.xml,,EMS77001,,,,,,,
29946163,PMC6027984,10.1038/s41564-018-0177-8,PMC006xxxxxx/PMC6027984.xml,,EMS77781,,,,,,,
29925951,PMC6027989,10.1038/s41586-018-0241-9,PMC006xxxxxx/PMC6027989.xml,,EMS77891,,,,,,,
29915341,PMC6027994,10.1038/s41559-018-0577-4,PMC006xxxxxx/PMC6027994.xml,,EMS77780,,,,,,,
29978145,PMC6028148,10.1021/acsomega.8b00824,PMC006xxxxxx/PMC6028148.xml,,,,,,,,,
29504755,PMC6028149,10.1021/acs.jpcb.8b00747,PMC006xxxxxx/PMC6028149.xml,,,,,,,,,
29977093,PMC6028150,10.1021/acs.jced.7b00534,PMC006xxxxxx/PMC6028150.xml,,,,,,,,,
29425450,PMC6028151,10.1021/acs.jpca.8b00276,PMC006xxxxxx/PMC6028151.xml,,,,,,,,,
29978149,PMC6028152,10.1021/acsomega.8b01086,PMC006xxxxxx/PMC6028152.xml,,,,,,,,,
29974066,PMC6028153,10.1021/acscentsci.8b00143,PMC006xxxxxx/PMC6028153.xml,,,,,,,,,
29443960,PMC6028240,10.1038/nature25501,PMC006xxxxxx/PMC6028240.xml,,NIHMS933364,,,,,,,
29764901,PMC6028249,10.1534/genetics.118.301004,PMC006xxxxxx/PMC6028249.xml,301004,,,,,,,,
29739817,PMC6028255,10.1534/genetics.117.300630,PMC006xxxxxx/PMC6028255.xml,300630,,,,,,,,
,PMC6028380,10.1002/ccr3.1158,PMC006xxxxxx/PMC6028380.xml,CCR31158,,,,,,,,
29983843,PMC6028890,10.1021/acs.jpcc.8b02499,PMC006xxxxxx/PMC6028890.xml,,,,,,,,,
29983842,PMC6028895,10.1021/acs.jpcc.8b00145,PMC006xxxxxx/PMC6028895.xml,,,,,,,,,
29983841,PMC6028896,10.1021/acs.jpcc.7b12379,PMC006xxxxxx/PMC6028896.xml,,,,,,,,,
