pmid,pmc,publisher-id,doi,File,manuscript,pii,coden,art-access-id,publisher-manuscript,other,pmc-scan,medline
27800535,PMC5007906,emerg-4-4,,PMC005xxxxxx/PMC5007906.xml,,,,,,,,
27800536,PMC5007907,emerg-4-171,,PMC005xxxxxx/PMC5007907.xml,,,,,,,,
27800537,PMC5007908,emerg-4-184,,PMC005xxxxxx/PMC5007908.xml,,,,,,,,
27800538,PMC5007909,emerg-4-188,,PMC005xxxxxx/PMC5007909.xml,,,,,,,,
27800539,PMC5007910,emerg-4-192,,PMC005xxxxxx/PMC5007910.xml,,,,,,,,
27800540,PMC5007911,emerg-4-196,,PMC005xxxxxx/PMC5007911.xml,,,,,,,,
27800541,PMC5007912,emerg-4-202,,PMC005xxxxxx/PMC5007912.xml,,,,,,,,
27800542,PMC5007913,emerg-4-207,,PMC005xxxxxx/PMC5007913.xml,,,,,,,,
27800543,PMC5007914,emerg-4-211,,PMC005xxxxxx/PMC5007914.xml,,,,,,,,
27454552,PMC5008044,NNR50078,10.1097/NNR.0000000000000174,PMC005xxxxxx/PMC5008044.xml,,,,00005,,,,
25783745,PMC5008214,COBI12474,10.1111/cobi.12474,PMC005xxxxxx/PMC5008214.xml,,,,,,,,
26913930,PMC5008436,2016-10025-001,10.1037/xlm0000249,PMC005xxxxxx/PMC5008436.xml,,,,,,,,
26575439,PMC5008439,,10.1038/nsmb.3136,PMC005xxxxxx/PMC5008439.xml,EMS68390,,,,,,,
27455346,PMC5008441,,10.1038/ng.3616,PMC005xxxxxx/PMC5008441.xml,EMS68836,,,,,,,
27455109,PMC5008443,,10.1038/nn.4351,PMC005xxxxxx/PMC5008443.xml,EMS69056,,,,,,,
27454285,PMC5008457,,10.1038/nmeth.3930,PMC005xxxxxx/PMC5008457.xml,EMS69060,,,,,,,
27479329,PMC5008461,,10.1038/nmeth.3954,PMC005xxxxxx/PMC5008461.xml,EMS69137,,,,,,,
27348627,PMC5008463,,10.1038/labinvest.2016.74,PMC005xxxxxx/PMC5008463.xml,EMS68649,,,,,,,
27525720,PMC5008465,,10.1038/ncb3397,PMC005xxxxxx/PMC5008465.xml,EMS69176,,,,,,,
26457551,PMC5008686,,10.1038/nn.4135,PMC005xxxxxx/PMC5008686.xml,NIHMS723561,,,,,,,
27594814,PMC5008692,S1568-9883(16)30067-1,10.1016/j.hal.2016.03.009,PMC005xxxxxx/PMC5008692.xml,,,,,,,,
27554918,PMC5008736,899635,10.12659/MSMBR.899635,PMC005xxxxxx/PMC5008736.xml,,,,,,,,
27555048,PMC5008737,896579,10.12659/MSM.896579,PMC005xxxxxx/PMC5008737.xml,,,,,,,,
27635171,PMC5008738,897570,10.12659/PJR.897570,PMC005xxxxxx/PMC5008738.xml,,,,,,,,
27574952,PMC5008747,896780,10.12659/MSM.896780,PMC005xxxxxx/PMC5008747.xml,,,,,,,,
27409519,PMC5008762,,10.1021/acs.jctc.6b00536,PMC005xxxxxx/PMC5008762.xml,,,,,,,,
27348626,PMC5008858,,10.1038/labinvest.2016.73,PMC005xxxxxx/PMC5008858.xml,NIHMS789781,,,,,,,
27595049,PMC5008960,160045,10.1055/s-0036-1588003,PMC005xxxxxx/PMC5008960.xml,,,,,,,,
27467283,PMC5008986,,10.1038/gene.2016.33,PMC005xxxxxx/PMC5008986.xml,NIHMS794595,,,,,,,
27467282,PMC5008998,,10.1038/gene.2016.31,PMC005xxxxxx/PMC5008998.xml,NIHMS795904,,,,,,,
27307211,PMC5009006,,10.1038/gene.2016.26,PMC005xxxxxx/PMC5009006.xml,NIHMS785667,,,,,,,
26927285,PMC5009007,,10.1038/tpj.2016.4,PMC005xxxxxx/PMC5009007.xml,NIHMS753661,,,,,,,
26927293,PMC5009008,,10.1038/sc.2016.28,PMC005xxxxxx/PMC5009008.xml,NIHMS752166,,,,,,,
,PMC5009123,JDI12415,10.1111/jdi.12415,PMC005xxxxxx/PMC5009123.xml,,,,,,,,
27056768,PMC5009235,10.1302_2046-3758.54.2000483,10.1302/2046-3758.54.2000483,PMC005xxxxxx/PMC5009235.xml,,,,,,,,
26813567,PMC5009236,10.1302_2046-3758.51.2000593,10.1302/2046-3758.51.2000593,PMC005xxxxxx/PMC5009236.xml,,,,,,,,
27073210,PMC5009237,10.1302_2046-3758.54.2000628,10.1302/2046-3758.54.2000628,PMC005xxxxxx/PMC5009237.xml,,,,,,,,
27595047,PMC5009297,2370111,,PMC005xxxxxx/PMC5009297.xml,,,,,,,,
27595046,PMC5009298,2380571,,PMC005xxxxxx/PMC5009298.xml,,,,,,,,
27589961,PMC5009325,baw119,10.1093/database/baw119,PMC005xxxxxx/PMC5009325.xml,,,,,,,,
27589962,PMC5009341,baw121,10.1093/database/baw121,PMC005xxxxxx/PMC5009341.xml,,,,,,,,
,PMC5009718,,10.1093/nar/gkv1403,PMC005xxxxxx/PMC5009718.xml,,,,,,,,
,PMC5009719,,10.1093/nar/gkv1404,PMC005xxxxxx/PMC5009719.xml,,,,,,,,
,PMC5009720,,10.1093/nar/gkv1405,PMC005xxxxxx/PMC5009720.xml,,,,,,,,
27112571,PMC5009722,,10.1093/nar/gkw323,PMC005xxxxxx/PMC5009722.xml,,,,,,,,
27257077,PMC5009739,,10.1093/nar/gkw501,PMC005xxxxxx/PMC5009739.xml,,,,,,,,
27587362,PMC5009814,EMMM201606749,10.15252/emmm.201606749,PMC005xxxxxx/PMC5009814.xml,,,,,,,,
27630822,PMC5009826,qmj.2016.3,10.5339/qmj.2016.3,PMC005xxxxxx/PMC5009826.xml,,,,,,,,
27498622,PMC5009893,S0264-410X(16)30653-3,10.1016/j.vaccine.2016.07.055,PMC005xxxxxx/PMC5009893.xml,,,,,,,,
27595045,PMC5009952,2381543,,PMC005xxxxxx/PMC5009952.xml,,,,,,,,
26568616,PMC5009998,msv263,10.1093/molbev/msv263,PMC005xxxxxx/PMC5009998.xml,,,,,,,,
27529637,PMC5010010,,10.1021/jacs.6b06075,PMC005xxxxxx/PMC5010010.xml,,,,,,,,
27573114,PMC5010011,,10.1038/nmicrobiol.2016.108,PMC005xxxxxx/PMC5010011.xml,NIHMS793143,,,,,,,
27454393,PMC5010012,,10.1021/jacs.6b06299,PMC005xxxxxx/PMC5010012.xml,,,,,,,,
27346525,PMC5010014,,10.1021/jacs.6b04566,PMC005xxxxxx/PMC5010014.xml,,,,,,,,
27479701,PMC5010015,,10.1021/jacs.6b04289,PMC005xxxxxx/PMC5010015.xml,,,,,,,,
27498618,PMC5010016,,10.1021/acs.orglett.6b02082,PMC005xxxxxx/PMC5010016.xml,,,,,,,,
27573104,PMC5010021,,10.1038/nmicrobiol.2016.78,PMC005xxxxxx/PMC5010021.xml,NIHMS782619,,,,,,,
27573105,PMC5010022,,10.1038/nmicrobiol.2016.80,PMC005xxxxxx/PMC5010022.xml,NIHMS782622,,,,,,,
27572972,PMC5010025,,10.1038/nmicrobiol.2016.77,PMC005xxxxxx/PMC5010025.xml,NIHMS782612,,,,,,,
27572974,PMC5010086,,10.1038/nmicrobiol.2016.84,PMC005xxxxxx/PMC5010086.xml,NIHMS783445,,,,,,,
27625577,PMC5010093,cmed-9-2016-037,10.4137/CMED.S39427,PMC005xxxxxx/PMC5010093.xml,,,,,,,,
27558771,PMC5010095,899632,10.12659/MSM.899632,PMC005xxxxxx/PMC5010095.xml,,,,,,,,
24912847,PMC5010115,,10.1038/ncomms5094,PMC005xxxxxx/PMC5010115.xml,EMS58533,,,,,,,
27597879,PMC5010128,,10.1038/ngeo2775,PMC005xxxxxx/PMC5010128.xml,EMS69118,,,,,,,
27334986,PMC5010129,10.1177_1941738116654863,10.1177/1941738116654863,PMC005xxxxxx/PMC5010129.xml,,,,,,,,
27418161,PMC5010130,10.1177_1941738116658006,10.1177/1941738116658006,PMC005xxxxxx/PMC5010130.xml,,,,,,,,
27421747,PMC5010131,10.1177_1941738116658643,10.1177/1941738116658643,PMC005xxxxxx/PMC5010131.xml,,,,,,,,
27436751,PMC5010132,10.1177_1941738116659060,10.1177/1941738116659060,PMC005xxxxxx/PMC5010132.xml,,,,,,,,
27480101,PMC5010133,10.1177_1941738116659855,10.1177/1941738116659855,PMC005xxxxxx/PMC5010133.xml,,,,,,,,
27488128,PMC5010134,10.1177_1941738116661975,10.1177/1941738116661975,PMC005xxxxxx/PMC5010134.xml,,,,,,,,
27530613,PMC5010135,10.1177_1941738116662025,10.1177/1941738116662025,PMC005xxxxxx/PMC5010135.xml,,,,,,,,
,PMC5010136,10.1177_1941738116663149,10.1177/1941738116663149,PMC005xxxxxx/PMC5010136.xml,,,,,,,,
27572705,PMC5010137,10.1177_1941738116663151,10.1177/1941738116663151,PMC005xxxxxx/PMC5010137.xml,,,,,,,,
27510507,PMC5010138,10.1177_1941738116663922,10.1177/1941738116663922,PMC005xxxxxx/PMC5010138.xml,,,,,,,,
27519599,PMC5010139,10.1177_1941738116664041,10.1177/1941738116664041,PMC005xxxxxx/PMC5010139.xml,,,,,,,,
27528698,PMC5010140,10.1177_1941738116664326,10.1177/1941738116664326,PMC005xxxxxx/PMC5010140.xml,,,,,,,,
27479908,PMC5010142,,10.1038/ng.3624,PMC005xxxxxx/PMC5010142.xml,EMS68957,,,,,,,
27118404,PMC5010144,,10.1038/leu.2016.93,PMC005xxxxxx/PMC5010144.xml,EMS68275,,,,,,,
27610208,PMC5010357,,10.1021/acs.jpcc.6b01659,PMC005xxxxxx/PMC5010357.xml,,,,,,,,
27456166,PMC5010358,,10.1021/acs.orglett.6b01717,PMC005xxxxxx/PMC5010358.xml,,,,,,,,
27459426,PMC5010359,,10.1021/jacs.6b05602,PMC005xxxxxx/PMC5010359.xml,,,,,,,,
27479906,PMC5010864,,10.1038/ng.3625,PMC005xxxxxx/PMC5010864.xml,NIHMS798263,,,,,,,
27068622,PMC5010953,S0014-4886(16)30083-8,10.1016/j.expneurol.2016.04.002,PMC005xxxxxx/PMC5010953.xml,,,,,,,,
27421627,PMC5010982,S0166-0934(16)30018-0,10.1016/j.jviromet.2016.07.008,PMC005xxxxxx/PMC5010982.xml,,,,,,,,
27682014,PMC5011235,JST.JSTAGE/ahc/16015,10.1267/ahc.16015,PMC005xxxxxx/PMC5011235.xml,,,,,16015,,,
27682015,PMC5011236,JST.JSTAGE/ahc/16016,10.1267/ahc.16016,PMC005xxxxxx/PMC5011236.xml,,,,,16016,,,
27682016,PMC5011237,JST.JSTAGE/ahc/16013,10.1267/ahc.16013,PMC005xxxxxx/PMC5011237.xml,,,,,16013,,,
27509302,PMC5011297,,10.1021/acs.jpclett.6b01455,PMC005xxxxxx/PMC5011297.xml,,,,,,,,
27479875,PMC5011298,,10.1021/acs.jpcb.6b06510,PMC005xxxxxx/PMC5011298.xml,,,,,,,,
,PMC5011371,FSN3280,10.1002/fsn3.280,PMC005xxxxxx/PMC5011371.xml,,,,,,,,
25486119,PMC5011421,,10.1038/nnano.2014.264,PMC005xxxxxx/PMC5011421.xml,EMS60710,,,,,,,
27610190,PMC5011424,,10.1038/nphys3758,PMC005xxxxxx/PMC5011424.xml,EMS68389,,,,,,,
27602309,PMC5011454,140119,10.1055/s-0035-1568134,PMC005xxxxxx/PMC5011454.xml,,,,,,,,
27606065,PMC5011478,REG256,10.1002/reg2.56,PMC005xxxxxx/PMC5011478.xml,,,,,,,,
,PMC5011485,FEB412017,10.1002/2211-5463.12017,PMC005xxxxxx/PMC5011485.xml,,,,,,,,
27260136,PMC5011677,IMM12626,10.1111/imm.12626,PMC005xxxxxx/PMC5011677.xml,,,,,,,,
27273587,PMC5011685,IMM12627,10.1111/imm.12627,PMC005xxxxxx/PMC5011685.xml,,,,,,,,
,PMC5011812,JCSM12072,10.1002/jcsm.12072,PMC005xxxxxx/PMC5011812.xml,,,,,,,,
27625920,PMC5011824,JCSM12125,10.1002/jcsm.12125,PMC005xxxxxx/PMC5011824.xml,,,,,,JCSM-D-16-00079,,
,PMC5011826,JCSM12141,10.1002/jcsm.12141,PMC005xxxxxx/PMC5011826.xml,,,,,,,,
27625922,PMC5011827,JCSM12143,10.1002/jcsm.12143,PMC005xxxxxx/PMC5011827.xml,,,,,,,,
25927195,PMC5011992,48,10.1186/s13028-014-0048-0,PMC005xxxxxx/PMC5011992.xml,,,,,,,,
27656098,PMC5012353,630040383,10.5047/eps.2010.12.008,PMC005xxxxxx/PMC5012353.xml,,,,,,,,
27617037,PMC5012362,huw007,10.1093/jhuman/huw007,PMC005xxxxxx/PMC5012362.xml,,,,,,,,
27356614,PMC5012380,191635,10.1534/genetics.116.191635,PMC005xxxxxx/PMC5012380.xml,,,,,,,,
27356613,PMC5012387,183947,10.1534/genetics.115.183947,PMC005xxxxxx/PMC5012387.xml,,,,,,,,
27466227,PMC5012389,191833,10.1534/genetics.116.191833,PMC005xxxxxx/PMC5012389.xml,,,,,,,,
27401754,PMC5012393,191429,10.1534/genetics.116.191429,PMC005xxxxxx/PMC5012393.xml,,,,,,,,
27440867,PMC5012396,192310,10.1534/genetics.116.192310,PMC005xxxxxx/PMC5012396.xml,,,,,,,,
27412712,PMC5012398,190678,10.1534/genetics.116.190678,PMC005xxxxxx/PMC5012398.xml,,,,,,,,
27449056,PMC5012401,191148,10.1534/genetics.116.191148,PMC005xxxxxx/PMC5012401.xml,,,,,,,,
27656338,PMC5012410,177,10.1007/s13340-014-0177-8,PMC005xxxxxx/PMC5012410.xml,,,,,,,,
26477312,PMC5012433,,10.1038/onc.2015.389,PMC005xxxxxx/PMC5012433.xml,NIHMS721932,,,,,,,
27625573,PMC5012434,cin-suppl.3-2016-001,10.4137/CIN.S39458,PMC005xxxxxx/PMC5012434.xml,,,,,,,,
27625575,PMC5012454,jen-suppl.1-2016-023,10.4137/JEN.S39887,PMC005xxxxxx/PMC5012454.xml,,,,,,,,
31265697,PMC5012455,baw131,10.1093/database/baw131,PMC005xxxxxx/PMC5012455.xml,,,,,,,,
27599750,PMC5012456,op-daba160136,10.1093/database/baw134,PMC005xxxxxx/PMC5012456.xml,,,,,,,,
27587187,PMC5012457,898554,10.12659/AJCR.898554,PMC005xxxxxx/PMC5012457.xml,,,,,,,,
27572807,PMC5012458,899149,10.12659/AJCR.899149,PMC005xxxxxx/PMC5012458.xml,,,,,,,,
27566731,PMC5012459,897699,10.12659/MSM.897699,PMC005xxxxxx/PMC5012459.xml,,,,,,,,
27592713,PMC5012460,897868,10.12659/AJCR.897868,PMC005xxxxxx/PMC5012460.xml,,,,,,,,
27561414,PMC5012461,900429,10.12659/MSM.900429,PMC005xxxxxx/PMC5012461.xml,,,,,,,,
26730811,PMC5012546,,10.1038/mtna.2015.48,PMC005xxxxxx/PMC5012546.xml,,mtna201548,,,,,,
21826573,PMC5012899,549,10.1007/s11095-011-0549-8,PMC005xxxxxx/PMC5012899.xml,,,,,,,,
,PMC5013026,ACEL12396,10.1111/acel.12396,PMC005xxxxxx/PMC5013026.xml,,,,,,,,
27509449,PMC5013532,,10.1021/acs.orglett.6b02020,PMC005xxxxxx/PMC5013532.xml,,,,,,,,
27617323,PMC5013672,,10.1021/acsomega.6b00107,PMC005xxxxxx/PMC5013672.xml,,,,,,,,
27208373,PMC5013718,0405,10.2337/dc16-0405,PMC005xxxxxx/PMC5013718.xml,,,,,,,,
27330123,PMC5013719,0903,10.2337/dc16-0903,PMC005xxxxxx/PMC5013719.xml,,,,,,,,
27631957,PMC5013720,0891,10.2337/dc16-0891,PMC005xxxxxx/PMC5013720.xml,,,,,,,,
27555621,PMC5013721,1375,10.2337/dc16-1375,PMC005xxxxxx/PMC5013721.xml,,,,,,,,
27625574,PMC5013865,aci-11-2016-059,10.4137/ACI.S38656,PMC005xxxxxx/PMC5013865.xml,,,,,,,,
27625576,PMC5013866,ccrpm-suppl.1-2015-163,10.4137/CCRPM.S39897,PMC005xxxxxx/PMC5013866.xml,,,,,,,,
27496913,PMC5013893,10.1302_2046-3758.58.BJR-2016-0022.R1,10.1302/2046-3758.58.BJR-2016-0022.R1,PMC005xxxxxx/PMC5013893.xml,,,,,,,,
27528711,PMC5013894,10.1302_2046-3758.58.BJR-2016-0036.R1,10.1302/2046-3758.58.BJR-2016-0036.R1,PMC005xxxxxx/PMC5013894.xml,,,,,,,,
27587787,PMC5013895,10.1302_2046-3758.58.BJR-2016-0001.R2,10.1302/2046-3758.58.BJR-2016-0001.R2,PMC005xxxxxx/PMC5013895.xml,,,,,,,,
27496914,PMC5013896,10.1302_2046-3758.58.BJR-2016-0044.R1,10.1302/2046-3758.58.BJR-2016-0044.R1,PMC005xxxxxx/PMC5013896.xml,,,,,,,,
27541042,PMC5013926,,10.1021/acs.orglett.6b02033,PMC005xxxxxx/PMC5013926.xml,,,,,,,,
27490479,PMC5013971,,10.1021/jacs.6b04317,PMC005xxxxxx/PMC5013971.xml,,,,,,,,
27578311,PMC5013976,898912,10.12659/AJCR.898912,PMC005xxxxxx/PMC5013976.xml,,,,,,,,
27571235,PMC5013977,897250,10.12659/MSM.897250,PMC005xxxxxx/PMC5013977.xml,,,,,,,,
27567995,PMC5013978,896869,10.12659/MSM.896869,PMC005xxxxxx/PMC5013978.xml,,,,,,,,
27569198,PMC5013979,898810,10.12659/MSM.898810,PMC005xxxxxx/PMC5013979.xml,,,,,,,,
27595907,PMC5013980,897908,10.12659/AJCR.897908,PMC005xxxxxx/PMC5013980.xml,,,,,,,,
27572949,PMC5013981,897270,10.12659/MSM.897270,PMC005xxxxxx/PMC5013981.xml,,,,,,,,
27217153,PMC5014094,,10.1038/mp.2016.85,PMC005xxxxxx/PMC5014094.xml,EMS68371,,,,,,,
27021819,PMC5014121,,10.1038/mp.2016.30,PMC005xxxxxx/PMC5014121.xml,EMS66921,,,,,,,
25629724,PMC5014123,,10.1038/ncomms7175,PMC005xxxxxx/PMC5014123.xml,EMS61632,,,,,,,
27595425,PMC5014329,,10.1038/nmicrobiol.2016.155,PMC005xxxxxx/PMC5014329.xml,NIHMS805557,,,,,,,
27070412,PMC5014529,,10.1038/mtna.2016.30,PMC005xxxxxx/PMC5014529.xml,,mtna201630,,,,,,
27043290,PMC5014542,,10.1038/nn.4285,PMC005xxxxxx/PMC5014542.xml,NIHMS767913,,,,,,,
27347837,PMC5014560,,10.1038/nnano.2016.96,PMC005xxxxxx/PMC5014560.xml,NIHMS786104,,,,,,,
27121248,PMC5014561,,10.1038/ijo.2016.75,PMC005xxxxxx/PMC5014561.xml,NIHMS777407,,,,,,,
27026423,PMC5014576,,10.1038/ejcn.2016.32,PMC005xxxxxx/PMC5014576.xml,NIHMS753189,,,,,,,
26952838,PMC5014577,,10.1038/leu.2016.60,PMC005xxxxxx/PMC5014577.xml,NIHMS763110,,,,,,,
27222153,PMC5014604,,10.1038/ejcn.2016.43,PMC005xxxxxx/PMC5014604.xml,NIHMS757213,,,,,,,
27500724,PMC5014606,,10.1038/nm.4156,PMC005xxxxxx/PMC5014606.xml,NIHMS800456,,,,,,,
27548575,PMC5014607,,10.1038/nm.4169,PMC005xxxxxx/PMC5014607.xml,NIHMS805223,,,,,,,
27376244,PMC5014615,,10.1038/nnano.2016.95,PMC005xxxxxx/PMC5014615.xml,NIHMS785298,,,,,,,
27088381,PMC5014617,,10.1038/bmt.2016.103,PMC005xxxxxx/PMC5014617.xml,NIHMS769086,,,,,,,
27500726,PMC5014622,,10.1038/nm.4155,PMC005xxxxxx/PMC5014622.xml,NIHMS800444,,,,,,,
27118405,PMC5014660,,10.1038/leu.2016.95,PMC005xxxxxx/PMC5014660.xml,NIHMS777047,,,,,,,
26975880,PMC5014666,,10.1038/leu.2016.63,PMC005xxxxxx/PMC5014666.xml,NIHMS766302,,,,,,,
27302671,PMC5014682,,10.1038/ejcn.2016.93,PMC005xxxxxx/PMC5014682.xml,NIHMS775210,,,,,,,
26979990,PMC5014687,,10.1038/ejcn.2016.20,PMC005xxxxxx/PMC5014687.xml,NIHMS757570,,,,,,,
27133620,PMC5014692,,10.1038/ijo.2016.78,PMC005xxxxxx/PMC5014692.xml,NIHMS768346,,,,,,,
27163748,PMC5014693,,10.1038/ijo.2016.90,PMC005xxxxxx/PMC5014693.xml,NIHMS784097,,,,,,,
27143032,PMC5014694,,10.1038/ijo.2016.87,PMC005xxxxxx/PMC5014694.xml,NIHMS780569,,,,,,,
26947017,PMC5014712,,10.1038/onc.2016.38,PMC005xxxxxx/PMC5014712.xml,NIHMS751185,,,,,,,
27479084,PMC5014738,,10.1038/nm.4147,PMC005xxxxxx/PMC5014738.xml,NIHMS796205,,,,,,,
26006256,PMC5014893,385,10.1007/s40520-015-0385-5,PMC005xxxxxx/PMC5014893.xml,,,,,,,,
26558413,PMC5015006,1095302,10.1080/15459624.2015.1095302,PMC005xxxxxx/PMC5015006.xml,,,,,,,,
27391317,PMC5015197,153,10.1186/s13045-015-0153-1,PMC005xxxxxx/PMC5015197.xml,,,,,,,,
27494652,PMC5015217,,10.1021/acs.analchem.6b02670,PMC005xxxxxx/PMC5015217.xml,,,,,,,,
26959485,PMC5015591,,10.1038/pr.2016.43,PMC005xxxxxx/PMC5015591.xml,NIHMS746522,,,,,,,
27580248,PMC5015597,897011,10.12659/MSM.897011,PMC005xxxxxx/PMC5015597.xml,,,,,,,,
27455358,PMC5015657,,10.1021/acs.biochem.6b00637,PMC005xxxxxx/PMC5015657.xml,,,,,,,,
26689677,PMC5015690,,10.1038/ncb3292,PMC005xxxxxx/PMC5015690.xml,NIHMS740732,,,,,,,
27656093,PMC5015700,ccrpm-suppl.1-2015-173,10.4137/CCRPM.S40867,PMC005xxxxxx/PMC5015700.xml,,,,,,,,
27656096,PMC5015701,becb-suppl.2-2016-027,10.4137/BECB.S36155,PMC005xxxxxx/PMC5015701.xml,,,,,,,,
24487584,PMC5015703,,10.1038/nmeth.2832,PMC005xxxxxx/PMC5015703.xml,EMS56276,,,,,,,
27604947,PMC5015706,,10.1038/nature19315,PMC005xxxxxx/PMC5015706.xml,EMS69275,,,,,,,
27656092,PMC5015814,cmc-10-2016-157,10.4137/CMC.S40191,PMC005xxxxxx/PMC5015814.xml,,,,,,,,
27656095,PMC5015815,cpath-9-2016-019,10.4137/CPath.s40143,PMC005xxxxxx/PMC5015815.xml,,,,,,,,
27656091,PMC5015816,lpi-9-2016-001,10.4137/LPI.S40233,PMC005xxxxxx/PMC5015816.xml,,,,,,,,
27185615,PMC5016063,T15478,10.1634/theoncologist.2015-0478,PMC005xxxxxx/PMC5016063.xml,,,,,,,,
27551012,PMC5016066,T16240,10.1634/theoncologist.2016-0240,PMC005xxxxxx/PMC5016066.xml,,,,,,,,
27566248,PMC5016067,T16243,10.1634/theoncologist.2016-0243,PMC005xxxxxx/PMC5016067.xml,,,,,,,,
27566249,PMC5016068,T16278,10.1634/theoncologist.2016-0278,PMC005xxxxxx/PMC5016068.xml,,,,,,,,
27401893,PMC5016075,T1686,10.1634/theoncologist.2016-0086,PMC005xxxxxx/PMC5016075.xml,,,,,,,,
27478929,PMC5016226,,10.1038/nsmb.3270,PMC005xxxxxx/PMC5016226.xml,NIHMS801585,,,,,,,
27478931,PMC5016229,,10.1038/nsmb.3267,PMC005xxxxxx/PMC5016229.xml,NIHMS798563,,,,,,,
27478930,PMC5016234,,10.1038/nsmb.3272,PMC005xxxxxx/PMC5016234.xml,NIHMS801586,,,,,,,
27501536,PMC5016256,,10.1038/nsmb.3275,PMC005xxxxxx/PMC5016256.xml,NIHMS802005,,,,,,,
27656354,PMC5016534,118,10.1007/s40629-016-0118-0,PMC005xxxxxx/PMC5016534.xml,,,,,,,,
27656352,PMC5016537,98,10.1007/s40629-016-0098-0,PMC005xxxxxx/PMC5016537.xml,,,,,,,,
27656353,PMC5016538,115,10.1007/s40629-016-0115-3,PMC005xxxxxx/PMC5016538.xml,,,,,,,,
,PMC5016616,JMRS190,10.1002/jmrs.190,PMC005xxxxxx/PMC5016616.xml,,,,,,,,
,PMC5016628,ECE31712,10.1002/ece3.1712,PMC005xxxxxx/PMC5016628.xml,,,,,,,,
27518320,PMC5016805,,10.1021/jacs.6b06548,PMC005xxxxxx/PMC5016805.xml,,,,,,,,
27548696,PMC5016806,,10.1021/jacs.6b07172,PMC005xxxxxx/PMC5016806.xml,,,,,,,,
27601435,PMC5017138,10.1302_2046-3758.59.2000525,10.1302/2046-3758.59.2000525,PMC005xxxxxx/PMC5017138.xml,,,,,,,,
27608650,PMC5017139,10.1302_2046-3758.59.2000507,10.1302/2046-3758.59.2000507,PMC005xxxxxx/PMC5017139.xml,,,,,,,,
27660460,PMC5017538,ehi-10-2016-163,10.4137/EHI.S39825,PMC005xxxxxx/PMC5017538.xml,,,,,,,,
27580565,PMC5017687,900572,10.12659/MSM.900572,PMC005xxxxxx/PMC5017687.xml,,,,,,,,
27442604,PMC5017688,898675,10.12659/MSM.898675,PMC005xxxxxx/PMC5017688.xml,,,,,,,,
27584820,PMC5017690,896313,10.12659/MSM.896313,PMC005xxxxxx/PMC5017690.xml,,,,,,,,
27604147,PMC5017695,898142,10.12659/AJCR.898142,PMC005xxxxxx/PMC5017695.xml,,,,,,,,
27648101,PMC5017828,dic-5-212299,10.7573/dic.212299,PMC005xxxxxx/PMC5017828.xml,,,,,,,,
27621953,PMC5017884,160040,10.1055/s-0036-1592198,PMC005xxxxxx/PMC5017884.xml,,,,,,,,
27621952,PMC5017885,160051,10.1055/s-0036-1592316,PMC005xxxxxx/PMC5017885.xml,,,,,,,,
26960182,PMC5017893,,10.1038/mi.2016.8,PMC005xxxxxx/PMC5017893.xml,NIHMS751744,,,,,,,
27115294,PMC5017900,1179388,10.1080/15459624.2016.1179388,PMC005xxxxxx/PMC5017900.xml,,,,,,,,
27660664,PMC5018035,315,10.1007/s11419-016-0315-z,PMC005xxxxxx/PMC5018035.xml,,,,,,,,
26266977,PMC5018156,,10.1038/nature14893,PMC005xxxxxx/PMC5018156.xml,NIHMS707551,,,,,,,
27535533,PMC5018207,,10.1038/nature19057,PMC005xxxxxx/PMC5018207.xml,NIHMS798561,,,,,,,
26855426,PMC5018210,BFnature16988,10.1038/nature16988,PMC005xxxxxx/PMC5018210.xml,,,,,,,,
27455461,PMC5018216,,10.1038/nsmb.3266,PMC005xxxxxx/PMC5018216.xml,EMS69116,,,,,,,
27455459,PMC5018218,,10.1038/nsmb.3265,PMC005xxxxxx/PMC5018218.xml,EMS69021,,,,,,,
26963285,PMC5018235,,10.1038/gim.2016.10,PMC005xxxxxx/PMC5018235.xml,NIHMS753779,,,,,,,
27642308,PMC5018265,ijpr-15-383,,PMC005xxxxxx/PMC5018265.xml,,,,,,,,
27642309,PMC5018266,ijpr-15-385,,PMC005xxxxxx/PMC5018266.xml,,,,,,,,
27642310,PMC5018267,ijpr-15-395,,PMC005xxxxxx/PMC5018267.xml,,,,,,,,
27642311,PMC5018268,ijpr-15-403,,PMC005xxxxxx/PMC5018268.xml,,,,,,,,
27642312,PMC5018269,ijpr-15-415,,PMC005xxxxxx/PMC5018269.xml,,,,,,,,
27642313,PMC5018270,ijpr-15-425,,PMC005xxxxxx/PMC5018270.xml,,,,,,,,
27642314,PMC5018271,ijpr-15-439,,PMC005xxxxxx/PMC5018271.xml,,,,,,,,
27642315,PMC5018272,ijpr-15-449,,PMC005xxxxxx/PMC5018272.xml,,,,,,,,
27642316,PMC5018273,ijpr-15-457,,PMC005xxxxxx/PMC5018273.xml,,,,,,,,
27642317,PMC5018274,ijpr-15-465,,PMC005xxxxxx/PMC5018274.xml,,,,,,,,
27642318,PMC5018275,ijpr-15-475,,PMC005xxxxxx/PMC5018275.xml,,,,,,,,
27642319,PMC5018276,ijpr-15-483,,PMC005xxxxxx/PMC5018276.xml,,,,,,,,
27642320,PMC5018277,ijpr-15-491,,PMC005xxxxxx/PMC5018277.xml,,,,,,,,
27642321,PMC5018278,ijpr-15-501,,PMC005xxxxxx/PMC5018278.xml,,,,,,,,
